playId,nflId,2nd,3rd,4th,5th,6rd,7th,8th,9rd,10th,11th
637,46263,53433,43429,42469,46094,52486,53497,41232,47814,33084,47797
722,43808,46093,53512,46542,53555,41436,46072,44876,46755,47919,42362
744,46093,43808,53633,46170,53555,47919,41436,44876,42362,46755,46072
798,48374,46094,53433,42469,52486,54038,41232,53497,33084,47814,47797
843,Error,Error,Error,Error,Error
923,46094,48374,53433,39975,42469,53497,47814,41232,47797,52486,33084
947,48374,43429,46263,53433,42469,33084,47814,41232,52486,47797,53497
1032,Error,Error,Error,Error,Error
1151,46093,45594,52858,46170,53555,47919,41436,46755,42362,44876,46072
1252,Error,Error,Error,Error,Error
1307,48374,53433,46094,42469,37234,53497,41232,52486,33084,47797,47814
1352,48374,53433,42469,37234,46094,53497,47814,41232,47797,52486,33084
1381,Error,Error,Error,Error,Error
1456,Error,Error,Error,Error,Error
1480,Error,Error,Error,Error,Error
1550,Error,Error,Error,Error,Error
1602,Error,Error,Error,Error,Error
1624,Error,Error,Error,Error,Error
1700,53512,43808,53633,46093,42397,46755,41436,44876,42362,47919,46072
1722,42397,46093,43808,46170,53512,41436,47919,42362,44876,46755,46072
1805,Error,Error,Error,Error,Error
1879,43808,46093,46542,46170,53555,41436,44876,46072,47919,46755,42362
1908,Error,Error,Error,Error,Error
2051,53433,39975,48374,42469,37234,41232,47814,53497,33084,52486,47797
2096,Error,Error,Error,Error,Error
2120,Error,Error,Error,Error,Error
2242,Error,Error,Error,Error,Error
2263,43808,46093,45594,53555,52858,46755,44876,46072,41436,42362,47919
2374,Error,Error,Error,Error,Error
2472,43808,46093,45594,53512,46140,46755,44876,41436,42362,46072,47919
2496,43808,46093,53633,53512,46140,41436,46072,47919,42362,44876,46755
2573,48374,53433,46094,39975,53497,47814,54038,52486,41232,33084,47797
2602,46094,43429,53433,46263,39975,41232,47814,52486,53497,47797,33084
2685,53433,46263,46094,43429,39975,52486,47814,53497,41232,47797,33084
2770,53433,46094,43429,46263,39975,41232,33084,47797,52486,47814,53497
2959,46542,46170,43808,46093,42397,42362,47919,41436,44876,46755,46072
3021,43808,46093,53633,53512,46140,44876,42362,41436,46755,46072,47919
3043,Error,Error,Error,Error,Error
3120,Error,Error,Error,Error,Error
3218,53433,46263,46094,43429,39975,33084,47814,52486,41232,47797,53497
3261,Error,Error,Error,Error,Error
3424,46094,43429,46263,53433,42469,41232,47797,47814,53497,33084,52486
3448,46263,53433,43429,46094,42469,41232,52486,47797,47814,53497,33084
3472,46094,46263,53433,43429,42469,41232,47814,47797,53497,52486,33084
3517,53433,43429,46094,46263,42469,47814,41232,47797,33084,53497,52486
3539,53433,43429,46263,46094,42469,33084,47814,47797,41232,52486,53497
3580,46094,53433,46263,43429,42469,47814,53497,41232,52486,33084,47797
3745,53433,43429,48374,46263,42469,33084,47814,41232,52486,47797,53497
3769,46263,53433,48374,43429,42469,47797,52486,53497,41232,47814,33084
62,Error,Error,Error,Error,Error
112,38947,37200,42489,35521,48011,46689,42471,42392,42445,46076,44875
184,53435,42357,46111,44857,48017,52447,42924,53471,42565,52426,52413
210,42357,46111,44931,53435,46192,53471,52413,52447,42565,42924,52426
255,53435,42357,46111,44857,48017,42924,52447,53471,42565,52426,52413
277,53435,48017,46111,44857,42357,52413,53471,52426,42565,52447,42924
338,42357,46111,41506,48017,44857,52447,42565,52426,42924,52413,53471
383,Error,Error,Error,Error,Error
405,42357,46111,44857,48017,53435,42924,52426,42565,52447,53471,52413
514,Error,Error,Error,Error,Error
535,35521,52536,38947,48011,52494,44875,42392,42445,42471,46689,46076
737,Error,Error,Error,Error,Error
759,46111,45050,42357,44931,53435,42565,52426,52447,52413,42924,53471
799,42357,53435,46111,46192,52922,42924,53471,42565,52447,52426,52413
868,48017,46111,53435,42357,46192,52447,53471,52413,42565,52426,42924
962,42489,52536,38947,35521,52494,46689,42392,42445,42471,44875,46076
1126,46111,45050,42357,53435,48017,42924,52413,42565,52447,52426,53471
1251,35521,38947,52536,42489,47857,46076,42392,46689,44875,42471,42445
1299,42489,35521,38947,47857,52536,46689,42445,42392,46076,42471,44875
1321,52536,38947,42489,52494,48011,42392,44875,42445,46689,46076,42471
1368,53435,46111,42357,44857,52922,52447,42924,42565,52413,53471,52426
1435,42357,44857,46111,53435,48017,53471,52413,42565,52426,42924,52447
1485,42357,46111,45050,52922,44857,52413,52447,53471,42924,52426,42565
1530,Error,Error,Error,Error,Error
1582,42357,53435,44931,46192,46111,52426,52413,42924,42565,52447,53471
1695,Error,Error,Error,Error,Error
1724,48011,42489,38947,35521,52494,46076,42392,42445,42471,46689,44875
1780,52494,38947,42489,35521,48011,46076,46689,44875,42445,42392,42471
1804,42489,38947,48011,52494,35521,42392,46689,42445,42471,44875,46076
1834,42357,53435,46111,44857,48017,42565,52447,42924,52426,52413,53471
1929,Error,Error,Error,Error,Error
1970,47839,43454,43415,40011,41325,53492,53655,46152,43367,52504,44822
2155,Error,Error,Error,Error,Error
2222,Error,Error,Error,Error,Error
2248,35521,42489,48011,38947,47857,46689,42471,42445,46076,42392,44875
2306,42357,53435,46192,46111,48017,52447,52426,42924,52413,42565,53471
2330,53435,46192,42357,46111,52922,53471,42924,52426,42565,52413,52447
2352,Error,Error,Error,Error,Error
2501,35521,42489,38947,48011,52494,42392,46076,42471,42445,46689,44875
2527,42489,38947,35521,52494,48011,44875,46689,46076,42445,42471,42392
2551,Error,Error,Error,Error,Error
2616,42489,35521,38947,48011,52494,44875,42392,42445,42471,46689,46076
2780,42489,38947,35521,48011,47857,42445,42392,42471,46689,44875,46076
2813,Error,Error,Error,Error,Error
2908,53435,46111,52922,46192,44857,42565,42924,52413,53471,52447,52426
2937,53435,48017,46192,46111,42357,52426,53471,42924,42565,52447,52413
2979,47857,42489,48011,35521,38947,42392,46689,46076,42471,44875,42445
3067,47857,42489,38947,48011,35521,46076,42392,46689,44875,42471,42445
3155,Error,Error,Error,Error,Error
3234,35521,38947,48011,42489,47857,42392,46689,42445,44875,42471,46076
3290,42489,35521,38947,48011,47857,42445,44875,42392,42471,46076,46689
3350,46992,47791,53541,43584,46798,53436,46679,43453,52483,48455,43290
3372,53435,42357,46111,44857,48017,52447,53471,52426,52413,42565,42924
3401,53435,42357,46111,48017,44857,42565,52447,52413,52426,53471,42924
3439,53435,42357,44857,46111,48017,52447,53471,42924,52413,42565,52426
3496,53435,42357,46111,48017,46192,52413,42924,52426,53471,52447,42565
3520,53435,46111,42357,46192,52922,52426,52413,42924,52447,42565,53471
3544,42357,53435,46111,52922,46192,53471,42924,42565,52447,52413,52426
3566,Error,Error,Error,Error,Error
3588,Error,Error,Error,Error,Error
3700,35521,38947,42489,48011,52494,46076,42392,46689,44875,42471,42445
3760,42489,35521,38947,48011,52494,42392,46076,42445,46689,42471,44875
3808,35521,38947,42489,52494,46076,42445,42471,48011,44875,46689,42392
3830,38947,52536,42489,48011,52494,46076,42392,46689,44875,42445,42471
3891,38947,35521,42489,48011,52494,42392,42445,46076,42471,44875,46689
4284,53435,44857,46111,42357,48472,52426,53471,42924,52447,42565,52413
4313,44857,53435,42357,46111,48472,53471,52447,52413,52426,42924,42565
4335,42357,46111,53435,44857,48472,42924,52426,53471,42565,52413,52447
4372,44857,46111,42357,53435,48472,53471,52413,52426,52447,42565,42924
4401,53435,42357,44857,46111,48472,42924,52426,52447,52413,42565,53471
84,52433,52598,47819,53623,40078,46078,42371,41291,45069,34472,35443
109,52433,38613,46331,47819,52708,41291,42371,35443,45069,34472,46078
241,Error,Error,Error,Error,Error
263,Error,Error,Error,Error,Error
295,52433,38613,47819,52598,52708,45069,34472,46078,42371,35443,41291
377,Error,Error,Error,Error,Error
398,Error,Error,Error,Error,Error
475,40026,41290,52581,52451,53646,48159,46108,53580,43345,53440,29550
555,52451,41290,52581,42503,53646,29550,43345,53580,53440,46108,48159
657,52433,47819,40078,52598,53623,35443,46078,34472,42371,41291,45069
702,52625,40078,52598,52433,53623,35443,42371,46078,34472,45069,41291
724,52433,47819,52598,38613,52708,41291,46078,45069,42371,35443,34472
804,41290,52451,52581,42503,53646,29550,46108,43345,53580,48159,53440
870,42899,41290,52581,52451,53646,43345,48159,29550,53580,53440,46108
894,Error,Error,Error,Error,Error
996,Error,Error,Error,Error,Error
1038,41290,42899,42503,52451,53646,43345,48159,29550,53580,53440,46108
1083,41290,42503,53646,44009,52451,43345,48159,29550,53440,53580,46108
1176,47819,52433,38613,52598,53623,34472,41291,35443,46078,42371,45069
1200,52433,47819,52598,38613,53623,35443,46078,41291,45069,42371,34472
1245,Error,Error,Error,Error,Error
1284,52433,38613,46331,52708,47819,42371,35443,34472,45069,41291,46078
1383,52581,52451,53646,44009,42503,53580,43345,46108,29550,53440,48159
1405,52581,40026,41290,53646,52451,43345,48159,29550,53580,53440,46108
1429,Error,Error,Error,Error,Error
1471,42899,41290,52581,53646,42503,48159,53440,46108,53580,29550,43345
1495,Error,Error,Error,Error,Error
1614,Error,Error,Error,Error,Error
1646,Error,Error,Error,Error,Error
1716,52581,40026,41290,52451,53646,53580,46108,43345,53440,29550,48159
1830,52433,47819,46331,38613,52708,34472,41291,46078,35443,42371,45069
1852,47819,52433,46331,38613,52708,42371,41291,45069,34472,46078,35443
1876,Error,Error,Error,Error,Error
1934,47819,52433,46331,38613,52708,35443,46078,42371,45069,34472,41291
1997,38613,52433,46331,47819,52708,35443,46078,42371,45069,34472,41291
2077,40026,42899,42503,53646,52451,43345,48159,53440,53580,46108,29550
2122,Error,Error,Error,Error,Error
2143,52581,40026,41290,42503,53646,53580,48159,53440,43345,29550,46108
2186,40026,41290,52451,52581,53646,48159,43345,53580,53440,46108,29550
2231,44009,52451,41290,42503,53646,46108,48159,43345,53440,53580,29550
2255,Error,Error,Error,Error,Error
2312,42899,41290,52581,52451,53646,53440,53580,29550,46108,43345,48159
2343,52451,42503,52581,44009,41290,46108,53440,48159,43345,53580,29550
2470,52433,47819,38613,52598,52708,35443,41291,42371,46078,34472,45069
2757,52451,41290,52581,42503,53646,43345,48159,29550,53580,53440,46108
2851,Error,Error,Error,Error,Error
2890,52581,41290,40026,52451,46781,53440,43345,46108,53580,48159,29550
2954,Error,Error,Error,Error,Error
3005,52433,52598,52625,53623,40078,42371,41291,46078,34472,45069,35443
3029,Error,Error,Error,Error,Error
3110,47819,52433,46331,52708,38613,41291,45069,34472,42371,35443,46078
3146,Error,Error,Error,Error,Error
3172,44009,40026,52451,42503,46781,46108,53440,43345,48159,53580,29550
3256,41290,52581,52451,42503,53646,48159,46108,43345,53440,29550,53580
3280,Error,Error,Error,Error,Error
3323,42899,41290,52581,40026,53646,53580,48159,53440,43345,29550,46108
3347,Error,Error,Error,Error,Error
3414,52433,38613,52598,47819,53623,35443,42371,45069,34472,46078,41291
3480,47819,52433,52598,52708,40078,42371,41291,45069,46078,34472,35443
3597,Error,Error,Error,Error,Error
3651,52581,41290,52451,42503,53646,53580,46108,29550,53440,48159,43345
3962,52581,41290,42899,52451,53646,53440,43345,46108,53580,29550,48159
55,Error,Error,Error,Error,Error
105,41238,41292,43461,46104,43370,40070,52418,46070,46235,41264,43297
148,41238,43461,41292,43370,46070,52418,46235,40070,41264,47605,43297
193,43370,52523,41292,44841,46104,41264,52418,46235,40070,43297,46070
217,41292,41238,43370,44841,46104,40070,41264,46235,43297,52418,46070
262,41238,43370,52523,44841,46104,46235,40070,52418,41264,46070,43297
305,41292,43370,41238,44841,47605,46070,40070,41264,46235,43297,52418
394,47849,52457,53453,53484,46129,53516,41321,46161,52543,28963,53557
460,Error,Error,Error,Error,Error
503,47849,52457,47924,53484,52532,52543,41321,53516,53557,46161,28963
538,47849,46129,52457,53484,53453,46161,53557,28963,41321,53516,52543
712,53520,41292,41238,44841,47605,41264,52418,46235,46070,40070,43297
736,41238,53520,44841,43461,46104,46070,43297,41264,52418,40070,46235
765,Error,Error,Error,Error,Error
899,52457,53453,46129,53484,47849,53557,41321,52543,53516,28963,46161
944,47849,46129,47924,53516,46256,53557,52543,41321,46161,28963,52532
1010,47849,47924,53484,52457,53453,53516,41321,46161,53557,52543,28963
1080,Error,Error,Error,Error,Error
1119,47849,52457,46256,53453,53484,28963,41321,46161,52543,53516,53557
1233,41292,41238,43461,43370,47605,41264,52418,48485,46070,46235,40070
1255,41238,43461,41292,43370,47605,48485,40070,52418,41264,46235,46070
1313,47849,52457,53484,47924,53453,46161,53516,52543,41321,28963,53557
1437,Error,Error,Error,Error,Error
1641,Error,Error,Error,Error,Error
1665,47849,52457,46129,53484,46200,53557,41321,46161,28963,53516,52543
1774,Error,Error,Error,Error,Error
1802,52457,46129,53484,47849,53453,46161,53516,41321,53557,52543,28963
1955,Error,Error,Error,Error,Error
1984,44841,43461,41238,41292,47605,41264,48485,52418,46070,40070,46235
2179,47849,52457,47924,53484,53453,53516,41321,46161,52543,53557,28963
2201,47849,47924,52457,53484,53453,46161,28963,41321,52543,53516,53557
2329,41238,43370,41292,52523,46104,40070,46235,52418,41264,48485,46070
2353,53520,52523,46104,44841,43370,41264,40070,46235,46070,52418,48485
2403,41292,43461,43370,41238,53640,46235,46070,40070,52418,48485,41264
2580,47849,46129,52457,53484,53453,53557,41321,52543,46161,53516,28963
2630,47849,52457,53484,46129,47905,53557,52543,28963,41321,53516,46161
2652,52457,47849,46129,53484,47905,46161,53516,53557,52543,41321,28963
2742,47849,46129,52457,53484,53453,52543,53557,41321,53516,46161,28963
2868,52457,53484,46129,47849,53453,53557,41321,52543,46161,53516,28963
2921,44841,41238,43461,41292,46104,40070,46235,48485,41264,46070,52418
2955,Error,Error,Error,Error,Error
3050,47849,52457,53484,47924,53453,52543,53557,41321,28963,46161,53516
3100,46129,52457,53484,47849,53453,41321,53516,53557,28963,46161,52543
3270,47849,52457,47924,46129,53453,41321,53557,46161,53516,28963,52543
3339,52457,53484,47924,43487,53453,41321,53516,46161,53557,52543,28963
3361,52457,47849,53484,47924,53453,53557,41321,28963,53516,46161,52543
3400,47849,53484,52457,47924,53453,52543,53516,46161,41321,53557,28963
3476,41238,44841,52523,43370,46104,46235,40070,46070,48485,52418,41264
3594,Error,Error,Error,Error,Error
3636,52523,41292,43370,44841,46104,41264,46235,48485,52418,46070,40070
3719,52457,53484,46129,47849,53453,41321,53516,52543,53557,46161,28963
3847,43370,43461,41292,41238,46104,40070,48485,41264,46235,52418,46070
3876,Error,Error,Error,Error,Error
3915,41238,41292,53640,46104,44841,40070,52418,48485,46235,46070,41264
3948,Error,Error,Error,Error,Error
4014,41292,41238,47605,43461,43370,46235,46070,52418,41264,40070,48485
4055,41238,43370,43461,41292,47605,41264,46070,46235,52418,40070,48485
4249,52457,47924,47849,53484,53453,53516,28963,41321,46161,52543,53557
128,Error,Error,Error,Error,Error
169,52429,52608,46118,53439,46270,39950,52461,52553,53466,46302,37266
212,Error,Error,Error,Error,Error
268,Error,Error,Error,Error,Error
292,Error,Error,Error,Error,Error
342,Error,Error,Error,Error,Error
548,52429,53439,52608,46118,46270,46302,53466,52461,48513,39950,37266
787,Error,Error,Error,Error,Error
972,53439,52608,46118,46270,45607,48513,39950,52461,37266,53466,46302
1049,43584,46992,47791,53541,52443,53436,43290,52483,43453,48455,46679
1073,43584,48680,53541,47791,52443,52483,53436,48455,43290,43453,46679
1167,43584,46992,46424,52443,53959,48455,46679,43290,53436,43453,52483
1212,43584,48053,47791,53541,52443,48455,43453,46679,53436,52483,43290
1236,Error,Error,Error,Error,Error
1322,Error,Error,Error,Error,Error
1372,Error,Error,Error,Error,Error
1417,Error,Error,Error,Error,Error
1491,43584,48053,53959,52443,47791,52483,53436,48455,46679,43290,43453
1558,48053,43584,47791,53541,52443,52483,53436,46679,43453,48455,43290
1620,48053,43584,53541,47791,52443,52483,46679,48455,53436,43290,43453
1661,43584,53541,47791,48680,52443,52483,48455,46679,53436,43290,43453
1690,48053,53541,48680,52443,47791,53436,46679,43290,52483,48455,43453
1725,43584,47791,48053,53541,52443,43453,43290,53436,52483,46679,48455
1765,43584,53541,46992,52443,47791,52483,43453,53436,43290,46679,48455
1791,46992,53541,48680,47791,46798,52483,53436,46679,43290,48455,43453
1858,47791,43584,48053,53541,52443,48455,53436,43290,52483,43453,46679
1920,Error,Error,Error,Error,Error
2033,53439,52608,46270,46118,53946,37266,48513,53466,39950,52461,46302
2055,Error,Error,Error,Error,Error
2108,52608,53946,46118,43439,41327,53466,52461,37266,39950,46302,48513
2174,53439,46118,52608,53946,43439,46302,52461,39950,53466,48513,37266
2325,Error,Error,Error,Error,Error
2399,43584,53541,47791,48680,52443,53436,43453,43290,52483,48455,46679
2455,43584,53541,48053,47791,52443,48455,52483,43290,53436,46679,43453
2509,52608,45607,46118,53439,46270,48513,37266,39950,52461,46302,53466
2531,53439,45607,52608,46118,46270,46302,53466,39950,52461,48513,37266
2827,43584,47791,48053,53541,52443,43290,46679,52483,53436,43453,48455
2855,43584,48053,53541,47791,52443,46679,43453,48455,43290,53436,52483
2903,48053,43584,47791,53541,52443,52483,53436,48455,43290,43453,46679
2927,43584,48053,53541,47791,52443,43453,52483,53436,48455,46679,43290
3157,43584,48053,53541,47791,53686,43453,43290,46679,48455,52483,53436
3181,48053,43584,53541,47791,53686,48455,43453,53436,52483,43290,46679
3205,43584,53541,47791,48053,46798,48455,43290,53436,46679,43453,52483
3229,48053,48680,53541,47791,46798,48455,43453,43290,46679,53436,52483
3253,48680,47791,48053,53541,46798,43453,43290,53436,46679,52483,48455
3275,46992,48053,43584,46798,53959,43290,53436,46679,43453,52483,48455
3299,46992,43584,53959,48053,46798,46679,52483,43290,53436,48455,43453
3321,43584,47791,46992,53541,46798,52483,43453,46679,53436,48455,43290
3376,48053,46992,47791,53541,53686,53436,43453,46679,52483,43290,48455
3420,48053,47791,43584,46424,53686,43453,52483,48455,53436,43290,46679
3699,Error,Error,Error,Error,Error
3737,Error,Error,Error,Error,Error
76,52465,43399,44881,39989,47853,46180,47952,42400,46102,34452,46158
142,52465,44881,39989,43399,47853,34452,47952,42400,46158,46180,46102
166,44881,52465,39989,43399,47853,46180,34452,47952,42400,46102,46158
188,52465,43399,47853,39989,44881,46158,46180,47952,46102,42400,34452
236,47853,39989,44881,52465,43399,34452,47952,46158,46180,42400,46102
391,46167,41246,45321,42429,53576,53496,46143,52534,41630,47806,47838
597,52465,39989,43399,44881,47853,34452,42400,46158,47952,46180,46102
626,43399,39989,44881,52465,47853,46180,42400,47952,34452,46158,46102
740,47853,43399,39989,52465,44881,42400,46158,47952,46180,46102,34452
762,39989,43399,44881,52465,47853,42400,46180,47952,34452,46158,46102
786,39989,44881,52465,43399,47853,46158,42400,34452,47952,46102,46180
930,52465,39989,43399,44881,46100,46158,42400,47952,46180,46102,34452
965,44881,52465,39989,43399,46100,46158,46180,42400,46102,47952,34452
986,46109,45267,47803,52526,53464,44832,41258,38642,47824,52491,43384
1122,46100,44881,52465,43399,39989,42400,46180,46102,46158,34452,47952
1156,Error,Error,Error,Error,Error
1267,Error,Error,Error,Error,Error
1366,52465,39989,44881,43399,47853,46158,47952,46102,46180,34452,42400
1399,52465,43399,44881,39989,47853,46158,46180,47952,46102,42400,34452
1455,41246,53518,45321,46167,47806,53496,41630,46367,52534,47838,46143
1513,42419,41246,43396,46167,46367,47806,41630,46143,53496,52534,47838
1547,41246,53518,33566,40138,42429,47806,53496,41630,52534,46143,47838
1760,52465,43399,39989,44881,47853,42400,46158,47952,34452,46180,46102
1842,41246,53518,33566,40138,46167,41630,46143,47806,47838,52534,53496
1864,42419,53518,33566,46167,40138,46143,52534,53496,47838,41630,47806
1905,Error,Error,Error,Error,Error
1976,Error,Error,Error,Error,Error
2206,39989,44881,52465,43399,47853,47952,42400,34452,46158,46102,46180
2240,52465,39989,44881,43399,47853,47952,42400,34452,46158,46102,46180
2309,41246,53518,33566,53576,40138,46143,41630,52534,53496,47806,47838
2333,Error,Error,Error,Error,Error
2438,52465,39989,44881,47853,48766,42400,46158,34452,47952,46180,46102
2483,39989,44881,47853,53678,48766,47952,42400,46180,34452,46158,46102
2539,41246,53518,33566,46167,42429,47806,41630,46143,53496,52534,47838
2596,41246,33566,53518,42429,40138,53496,47806,52534,47838,46143,41630
2693,53678,39989,48766,44881,46100,42400,46180,46102,46158,34452,47952
2743,53678,39989,48766,44881,46100,46102,42400,46180,47952,46158,34452
2931,46167,53518,45321,41246,52972,41630,46143,53496,52534,47806,47838
3102,33566,53518,41246,46167,40138,53496,46143,52534,41630,47838,47806
3126,41246,53518,33566,46167,40138,53496,41630,46143,52534,47806,47838
3214,42419,33566,53576,41246,40138,46143,52534,53496,41630,47838,47806
3259,41246,43396,46167,42419,40138,52534,46143,53496,41630,47806,47838
3288,42419,41246,43396,46167,40138,47838,41630,52534,46143,53496,47806
3393,Error,Error,Error,Error,Error
3467,33566,41246,53518,53576,52972,52534,47806,47838,46143,53496,41630
3512,33566,53518,41246,53576,52972,52534,47806,47838,46143,53496,41630
3536,41246,33566,53518,53576,52972,53496,47806,41630,46143,47838,52534
3593,41246,42419,33566,45321,52972,41630,47838,52534,53496,46143,47806
3617,Error,Error,Error,Error,Error
3686,46167,41246,52972,53518,33566,52534,47838,41630,53496,46143,47806
3972,41246,53518,33566,53576,40138,47838,53496,52534,41630,46143,47806
3996,41246,53576,33566,40138,53518,41630,52534,46143,53496,47838,47806
4020,Error,Error,Error,Error,Error
4042,53518,42419,33566,46167,40138,41630,47838,53496,47806,46143,52534
4066,Error,Error,Error,Error,Error
4090,42419,41246,46167,43396,40138,47838,41630,46143,53496,52534,47806
4114,41246,42419,43396,46167,40138,41630,47806,53496,47838,52534,46143
86,45102,40641,52442,44792,52449,43291,42765,43307,39947,46075,46106
131,45102,52442,38622,40641,52449,46106,43291,42765,39947,43307,46075
153,Error,Error,Error,Error,Error
225,45102,44792,40641,52442,52449,39947,42765,46106,43307,46075,43291
335,45102,52449,52442,38622,44792,42765,43291,39947,46075,46106,43307
357,52442,45102,52449,40641,38622,42765,39947,43307,46075,46106,43291
434,43556,47834,44003,42589,43334,38629,40124,47865,38538,35472,41237
584,43556,44003,45355,47834,44975,38629,40124,47865,38538,35472,41237
673,38622,45102,52442,40641,52449,42765,43291,39947,43307,46075,46106
697,52442,45102,48118,52449,44792,46075,42765,39947,43307,43291,46106
719,Error,Error,Error,Error,Error
743,38622,45102,52449,40641,52442,43307,39947,43291,46075,46106,42765
808,43556,47834,44003,42589,43334,38629,40124,38538,35472,41237,47865
862,47834,44003,53896,42589,43334,47865,38629,35472,38538,40124,41237
907,47834,44975,44003,45355,43556,38538,38629,47865,40124,41237,35472
950,47834,44003,42486,42589,43334,38538,38629,47865,40124,35472,41237
1066,47834,42486,42589,45355,43334,38538,47865,35472,41237,38629,40124
1182,43454,40011,43415,46522,41325,53492,46152,52504,44822,53655,43367
1207,38622,45102,52442,40641,52449,39947,43307,42477,43291,46075,46106
1231,Error,Error,Error,Error,Error
1333,44003,47834,42486,42589,43334,41237,47865,38538,35472,38629,40124
1394,47834,42486,42589,44930,43334,38629,40124,38538,47865,35472,41237
1460,Error,Error,Error,Error,Error
1479,44003,47834,45355,43556,44975,38629,47865,41237,38538,40124,35472
1524,47834,45355,42486,42589,43334,47865,38538,40124,41237,35472,38629
1727,44792,45102,46173,38622,52442,39947,46106,42765,43291,46075,43307
1749,45102,44792,38622,52442,46173,39947,43307,43291,46106,46075,42765
1773,48118,52442,45102,44792,46173,46106,39947,43291,42765,46075,43307
1806,38622,45102,52442,44792,46173,42765,46106,43291,46075,39947,43307
1847,52442,38622,45102,46173,44792,39947,46106,43291,43307,46075,42765
2110,43556,44975,47834,45355,44003,38629,35472,41237,40124,38538,47865
2199,47834,44003,45355,43556,44975,38629,38538,35472,40124,47865,41237
2268,53074,47834,42589,43556,43334,38538,38629,47865,40124,41237,35472
2290,47834,43556,53074,42589,43334,47865,38629,41237,38538,40124,35472
2369,45355,42589,47834,42486,43334,38629,38538,35472,40124,47865,41237
