playId,nflId,2nd,3rd,4th,5th,6rd,7th,8th,9rd,10th,11th
2051,47847,42412,52622,46189,43460,33107,45056,38605,52477,41310,43447
2110,33130,44881,39989,43399,47853,47952,34452,42400,30869,46180,46102
2139,33130,44881,43399,39989,47853,34452,42400,46180,47952,30869,46102
2161,33130,43399,39989,44881,47853,46180,47952,42400,34452,30869,46102
2185,33130,44881,39989,47853,43399,34452,42400,46180,47952,30869,46102
2207,44881,33130,39989,43399,47853,34452,46180,30869,47952,46102,42400
2229,Error,Error,Error,Error,Error
2353,46189,52622,42412,47847,43460,45056,41310,38605,43447,52477,33107
2432,39989,52465,43399,45094,47853,34452,30869,46180,47952,42400,46102
2466,43399,39989,52465,44881,47853,34452,46180,30869,42400,47952,46102
2490,52465,39989,44881,43399,47853,46180,30869,34452,42400,47952,46102
2540,Error,Error,Error,Error,Error
2617,42412,47847,46189,43460,52541,45056,41310,43447,52477,33107,38605
2641,Error,Error,Error,Error,Error
2748,52465,39989,44881,43399,47853,34452,46180,30869,47952,46102,42400
2833,33130,43399,39989,44881,47853,34452,42400,46180,47952,30869,46102
2906,Error,Error,Error,Error,Error
2939,Error,Error,Error,Error,Error
2963,Error,Error,Error,Error,Error
3008,Error,Error,Error,Error,Error
3029,52430,46226,40488,42397,52584,52466,46131,47976,47801,53452,38632
3095,Error,Error,Error,Error,Error
3119,Error,Error,Error,Error,Error
3206,52465,44881,39989,43399,46100,46180,34452,46102,47952,42400,30869
3230,44881,39989,52465,43399,46100,47952,30869,46180,42400,34452,46102
3275,43584,47791,46992,53541,52443,48455,46679,53436,52483,43453,43290
3373,Error,Error,Error,Error,Error
3425,Error,Error,Error,Error,Error
3447,Error,Error,Error,Error,Error
3471,Error,Error,Error,Error,Error
3495,Error,Error,Error,Error,Error
3562,Error,Error,Error,Error,Error
3584,Error,Error,Error,Error,Error
3606,Error,Error,Error,Error,Error
3800,Error,Error,Error,Error,Error
3841,Error,Error,Error,Error,Error
4003,Error,Error,Error,Error,Error
4048,Error,Error,Error,Error,Error
4074,Error,Error,Error,Error,Error
55,43429,46094,53433,48374,42469,53497,41232,47814,47797,33084,52486
121,46094,53433,39975,42469,47797,47814,41232,52486,33084,37234,53497
143,43429,39975,48374,53433,42469,33084,53497,52486,41232,47797,47814
197,48374,43429,46094,37234,39975,33084,53497,47814,52486,41232,47797
219,46094,48374,43429,39975,37234,41232,53497,52486,33084,47797,47814
319,53433,43429,46094,48374,42469,53497,47797,41232,33084,47814,52486
364,48374,43429,53433,46094,42469,53497,41232,47814,47797,33084,52486
465,Error,Error,Error,Error,Error
486,44817,40149,42448,53463,47969,53431,41295,53443,43433,39684,43586
625,46094,53433,48374,43429,39975,52486,47797,33084,41232,53497,47814
670,53433,48374,43429,37234,39975,52486,33084,53497,47814,41232,47797
715,Error,Error,Error,Error,Error
739,Error,Error,Error,Error,Error
763,53433,37234,42469,41808,47814,53497,41232,52486,43337,47797,33084
828,Error,Error,Error,Error,Error
888,45555,42448,44817,40149,47969,43433,53443,43586,53431,41295,39684
982,53433,39975,48374,46094,52486,53497,41232,42469,33084,47814,47797
1051,Error,Error,Error,Error,Error
1112,Error,Error,Error,Error,Error
1134,46094,43429,53433,48374,42469,53497,47814,41232,33084,52486,47797
1190,45555,44817,40149,53536,47904,53443,39684,41295,53431,43586,43433
1212,44817,45555,47904,53536,40149,39684,41295,53443,53431,43586,43433
1238,48374,43429,37234,46094,42469,47797,53497,52486,41232,33084,47814
1268,Error,Error,Error,Error,Error
1329,44817,40149,53463,47904,53536,43586,43433,41295,53431,53443,39684
1374,53463,52467,53536,40149,47904,53431,41295,43433,43586,39684,53443
1396,Error,Error,Error,Error,Error
1516,52467,40149,53463,47904,53536,43586,39684,53443,43433,41295,53431
1538,44817,45555,42448,40149,47969,39684,43433,53443,41295,53431,43586
1676,Error,Error,Error,Error,Error
1781,39975,48374,43429,53433,42469,53497,52486,41232,33084,47797,47814
1803,43429,46394,53433,48374,42469,53497,52486,47797,47814,33084,41232
1827,48374,53433,46394,43429,42469,41232,33084,53497,47814,47797,52486
1872,48374,53433,43429,46394,42469,41232,52486,53497,33084,47797,47814
1894,46394,43429,53433,48374,42469,41232,33084,53497,52486,47814,47797
1927,43429,48374,53433,42469,46394,52486,47814,41232,47797,33084,53497
1949,43429,46394,48374,53433,42469,52486,47814,41232,47797,33084,53497
1971,48374,43429,46094,53433,42469,53497,52486,47797,47814,33084,41232
2283,53433,39975,48374,42469,46094,33084,53497,41232,47814,47797,52486
2307,43429,37234,48374,46094,42469,33084,53497,41232,47797,52486,47814
2340,Error,Error,Error,Error,Error
2362,48374,53433,43429,39975,42469,41232,52486,53497,47797,47814,33084
2402,53463,46279,40149,53536,47904,53443,43586,43433,39684,41295,53431
2452,Error,Error,Error,Error,Error
2474,Error,Error,Error,Error,Error
2576,43429,48374,42469,37234,41808,53497,47814,41232,52486,47797,33084
2598,53433,42469,43429,46094,39975,53497,52486,33084,47814,41232,47797
2648,43429,53433,46094,39975,42469,53497,41232,33084,47797,52486,47814
2722,48374,43429,44953,46094,46394,47814,53497,41232,52486,33084,47797
2837,53463,44817,42448,40149,47969,43433,43586,39684,41295,53443,53431
2969,53433,43429,42469,48374,41808,52486,53497,33084,41232,47797,47814
3035,43429,53433,48374,39975,42469,41232,52486,47797,53497,47814,33084
3080,48374,53433,43429,37234,39975,53497,41232,33084,47814,47797,52486
3120,Error,Error,Error,Error,Error
3144,46394,48374,53433,39975,42469,52486,41232,53497,33084,47797,47814
3187,44817,45555,42448,40149,53536,53431,53443,41295,39684,43586,43433
3211,45555,44817,42448,40149,53536,41295,43433,53431,43586,39684,53443
3235,42448,44817,45555,40149,53536,43433,53431,43586,41295,53443,39684
3270,42448,52467,40149,53463,53536,43433,43586,39684,41295,53431,53443
3294,53463,44817,42448,53536,40149,53431,43433,39684,43586,41295,53443
3361,45555,40149,44817,42448,47969,53443,53431,41295,39684,43433,43586
3397,Error,Error,Error,Error,Error
3442,39975,46094,48374,53433,42469,41232,47814,53497,52486,47797,33084
3500,39975,48374,46094,53433,42469,47814,41232,47797,53497,33084,52486
3545,43429,48374,37234,39975,46094,53497,33084,47814,47797,41232,52486
3700,44817,53463,40149,42448,47969,43433,43586,39684,41295,53443,53431
3729,53463,44817,40149,42448,47969,43586,43433,41295,39684,53431,53443
3765,44817,45555,42448,40149,47969,43433,43586,39684,53443,41295,53431
3789,40149,45555,44817,42448,47969,43433,43586,39684,53443,41295,53431
3814,42448,44817,45555,40149,47969,41295,53443,43433,39684,43586,53431
3836,Error,Error,Error,Error,Error
3860,52467,40149,42448,53463,47969,43586,43433,41295,53431,53443,39684
3889,Error,Error,Error,Error,Error
3911,44817,45555,43079,46279,53536,43586,41295,53431,53443,43433,39684
3952,45555,42448,40149,44817,47969,43433,53431,43586,53443,41295,39684
3974,Error,Error,Error,Error,Error
62,Error,Error,Error,Error,Error
206,Error,Error,Error,Error,Error
251,Error,Error,Error,Error,Error
311,Error,Error,Error,Error,Error
345,43808,46093,53488,46170,52859,53499,47995,46072,44876,41436,42424
450,53439,52608,46118,52429,47836,53466,52553,46302,52461,37266,47805
539,46093,53512,43808,53488,53555,41436,46072,47995,53499,42424,44876
613,45607,53439,46118,53579,52429,46302,52553,53466,37266,52461,47805
735,46170,43808,46093,53488,53555,44876,53499,46072,47995,42424,41436
806,43808,46093,53512,53488,46140,44876,42424,53499,41436,47995,46072
873,46093,53488,43808,53512,53555,42424,47995,53499,41436,46072,44876
895,53512,43808,53488,46093,52859,41436,42424,47995,44876,53499,46072
973,52608,52429,53439,39983,47836,37266,46302,52461,52553,47805,53466
997,52429,53439,52608,39983,53579,52461,47805,53466,46302,52553,37266
1063,53439,47836,52608,39983,46118,52553,53466,47805,46302,52461,37266
1184,43808,46093,46170,52858,53555,42424,44876,41436,46072,47995,53499
1229,43808,46093,53488,53512,53555,41436,53499,47995,42424,46072,44876
1251,43808,53488,46093,53512,52859,41436,42424,53499,47995,46072,44876
1313,52429,53439,52608,46118,47836,53466,52553,46302,52461,37266,47805
1359,Error,Error,Error,Error,Error
1383,53439,46118,45607,52429,47836,46302,53466,37266,52553,47805,52461
1429,53439,45607,46118,53579,52429,53466,52461,46302,37266,47805,52553
1518,Error,Error,Error,Error,Error
1556,52429,53439,46118,47836,53946,37266,47805,52553,53466,46302,52461
1602,Error,Error,Error,Error,Error
1679,43808,46093,44123,46170,53555,44876,47995,46072,42424,41436,53499
1780,Error,Error,Error,Error,Error
1974,46093,43808,53488,46170,53555,41436,47995,42424,46072,53499,44876
2019,Error,Error,Error,Error,Error
2095,46118,53439,52608,52429,47836,52461,52553,53466,46302,47805,37266
2135,52608,53439,46118,52429,47836,37266,52553,47805,53466,52461,46302
2176,52429,53439,45607,46118,53579,52553,53466,46302,52461,47805,37266
2209,39983,52608,53439,45607,53579,52461,52553,46302,53466,37266,47805
2250,52608,45607,53439,39983,53579,52461,47805,37266,53466,52553,46302
2330,53488,43808,46093,53512,53555,44876,47995,53499,46072,41436,42424
2391,46093,43808,53555,53512,46170,47995,44876,53499,41436,42424,46072
2415,43808,44123,53488,46170,46140,44876,47995,46072,41436,53499,42424
2437,43808,53488,46093,52859,46170,46072,42424,44876,53499,47995,41436
2514,Error,Error,Error,Error,Error
2622,Error,Error,Error,Error,Error
2660,53439,39983,52608,45607,47836,52461,53466,46302,52553,47805,37266
2747,43808,46093,46170,44123,46140,41436,42424,53499,44876,47995,46072
2773,Error,Error,Error,Error,Error
2802,52429,39983,53439,52608,53579,52461,37266,46302,53466,52553,47805
2821,46118,52429,52608,53439,53579,47805,52553,46302,52461,37266,53466
2865,46170,53488,43808,46093,53555,41436,46072,42424,47995,53499,44876
2889,46093,46170,53488,43808,53555,42424,53499,47995,41436,46072,44876
2934,Error,Error,Error,Error,Error
2958,43808,53512,46093,53488,52859,44876,41436,42424,53499,46072,47995
3024,52429,52608,53439,46118,47836,52461,46302,52553,47805,37266,53466
3117,Error,Error,Error,Error,Error
3316,Error,Error,Error,Error,Error
3389,44123,43663,46170,53512,46140,42424,47995,41436,53499,44876,46072
3479,Error,Error,Error,Error,Error
3597,Error,Error,Error,Error,Error
3630,Error,Error,Error,Error,Error
3707,52608,46118,53946,39983,47836,53466,46302,52461,52553,37266,47805
3748,53579,53439,46118,39983,45607,47805,46302,53466,52553,37266,52461
3772,52429,53439,45607,39983,53579,52461,46302,53466,52553,47805,37266
3906,52608,53439,46118,52429,47836,37266,52553,46302,48513,47805,52461
4025,43808,53488,46170,46093,53555,46072,41436,53499,42424,47995,44876
4070,53488,43808,46093,46170,53555,53499,41436,46072,42424,44876,47995
4094,43808,46093,53488,46170,53555,41436,46072,53499,42424,47995,44876
4116,46093,43808,53488,46170,53555,42424,41436,53499,46072,44876,47995
154,41282,46705,37139,44995,52502,41296,52600,29851,44068,48181,53571
176,37139,52502,41282,46705,44995,41296,29851,53571,52600,48181,44068
223,53434,43344,52441,42500,44860,43045,47794,52409,53475,41619,38553
247,44860,52673,47835,53434,42500,43045,53475,38553,52409,41619,47794
317,41282,37139,46705,52470,30842,41296,48181,53571,44068,52600,29851
341,41282,53514,45635,46705,52470,41296,48181,29851,53571,52600,44068
367,53434,43344,52441,47835,44927,53475,43045,52409,38553,47794,41619
403,Error,Error,Error,Error,Error
422,53434,52441,43344,42500,44927,41619,53475,43045,52409,47794,38553
484,40641,48118,44792,53556,52449,42477,39947,43307,42765,43291,46275
506,45635,37139,41282,46705,44995,29851,52600,53571,41296,48181,44068
567,53434,52441,42500,43344,53631,41619,53475,38553,43045,52409,47794
589,53434,43344,42500,52441,44927,38553,47794,41619,52409,43045,53475
611,43344,52441,42500,53434,44927,41619,53475,38553,43045,47794,52409
656,53434,46322,47835,52673,44860,41619,43045,52409,53475,47794,38553
680,53434,47835,42500,52441,44860,52409,53475,43045,47794,41619,38553
704,52441,43344,53434,42500,44860,53475,43045,41619,38553,47794,52409
728,43344,42500,52441,53434,44927,41619,52409,53475,47794,43045,38553
752,43344,52441,53434,44927,42500,47794,53475,41619,52409,43045,38553
808,41282,46705,37139,30842,52470,41296,44068,48181,53571,29851,52600
896,43396,42419,46167,41246,42429,43302,47806,47838,41293,52534,53496
968,46705,41282,37139,45635,52470,48181,53571,44068,29851,41296,52600
1024,43344,53434,42500,52441,53631,53475,52409,43045,38553,41619,47794
1074,Error,Error,Error,Error,Error
1141,46276,41282,37139,52502,44995,52600,44068,53571,41296,29851,48181
1233,Error,Error,Error,Error,Error
1296,Error,Error,Error,Error,Error
1315,52441,53434,42500,53631,43344,38553,53475,41619,43045,47794,52409
1337,Error,Error,Error,Error,Error
1408,46705,41282,45635,44995,52502,44068,48181,52600,41296,29851,53571
1437,46705,41282,37139,45635,44995,41296,48181,53571,44068,52600,29851
1482,46705,41282,52470,52614,30842,52600,41296,48181,44068,53571,29851
1529,48624,45635,37139,46276,44995,52600,53571,48181,41296,29851,44068
1575,41282,46705,44995,52614,30842,53571,52600,44068,41296,48181,29851
1693,43344,42500,52441,53434,44927,53475,52409,43045,38553,47794,41619
1717,53434,43344,42500,52441,44927,47794,52409,43045,53475,41619,38553
1792,Error,Error,Error,Error,Error
1905,Error,Error,Error,Error,Error
1929,42500,46322,47835,44860,52409,41619,53475,43045,47794,47985,38553
1957,45635,41282,46705,44995,30842,48181,53571,52600,41296,29851,44068
2005,46705,41282,45635,30842,44995,53571,41296,29851,52600,48181,44068
2076,41282,46705,37139,45635,44995,44068,29851,48181,41296,52600,53571
2168,53514,45635,46705,41282,44995,53571,41296,29851,52600,48181,44068
2192,44995,46705,37139,45635,41282,52600,41296,48181,29851,44068,53571
2273,52441,43344,42500,53434,44927,52409,43045,53475,38553,41619,47794
2318,Error,Error,Error,Error,Error
2406,52441,53434,43344,42500,44927,52409,53475,38553,41619,43045,47794
2728,41282,46705,37139,45635,52470,53571,44068,48181,29851,41296,52600
2866,53434,43344,52441,44927,42500,47794,43045,38553,41619,53475,52409
2924,43344,53434,52441,53631,42500,52409,47794,43045,41619,38553,53475
3011,53434,47835,44860,48471,42500,43045,41619,47794,38553,52409,53475
3033,53434,43344,42500,52441,44927,43045,53475,38553,52409,41619,47794
3100,52441,44927,53434,43344,42500,41619,43045,47794,53475,52409,38553
3188,41282,45635,46705,52502,52470,53571,48181,41296,52600,29851,44068
3227,41282,46705,37139,44995,45635,44068,41296,48181,52600,53571,29851
3269,53434,52441,43344,42500,44927,52409,53475,43045,38553,41619,47794
3331,Error,Error,Error,Error,Error
3355,43344,42500,52441,53434,44927,52409,41619,53475,38553,47794,43045
3377,53434,52441,43344,42500,44927,52409,53475,43045,38553,47794,41619
3401,52441,43344,53434,42500,44927,41619,43045,53475,52409,47794,38553
3423,37077,39973,40615,53478,52480,47784,38779,42367,42476,44917,39965
3522,41282,37139,46705,44995,45635,44068,52600,41296,53571,48181,29851
3647,52441,53434,42500,43344,44927,41619,47794,53475,43045,52409,38553
3806,53434,43344,48471,42500,44927,38553,47794,41619,52409,43045,53475
3935,41282,37139,46705,45635,44995,41296,52600,29851,44068,48181,53571
4007,Error,Error,Error,Error,Error
4043,46705,37139,41282,45635,44995,53571,52600,44068,48181,29851,41296
148,41246,46167,42419,45339,42429,53496,41293,52534,43302,47838,47806
182,42419,41246,43396,46367,42429,43302,47838,52534,41293,47806,53496
318,Error,Error,Error,Error,Error
399,41246,42419,42429,43396,46167,47806,43302,53496,41293,52534,47838
518,41246,45321,45339,46167,37101,52534,47806,53496,41293,47838,43302
616,42363,45185,48097,39212,43324,43510,52603,47884,42883,53444,41069
703,42363,45185,48097,43324,39212,41069,53444,47884,42883,43510,52603
846,42429,41246,42419,43396,45339,43302,47806,53496,41293,47838,52534
1006,47815,48097,43324,44912,53549,53444,52603,47884,43510,42883,41069
1075,44912,48097,42363,43324,47870,43510,52603,42883,47884,53444,41069
1110,48097,42363,44912,43324,47870,52603,53444,47884,42883,43510,41069
1236,42419,41246,43396,46167,42429,52534,47838,53496,41293,43302,47806
1307,Error,Error,Error,Error,Error
1414,41246,42419,45321,37101,45339,41293,47838,52534,46143,47806,53496
1459,41246,42429,43396,42419,45339,53496,47806,47838,52534,41293,46143
1481,43396,41246,46167,42419,42429,47806,52534,46143,53496,47838,41293
1505,42899,52581,41290,52451,53646,29550,48159,43320,43345,46108,53440
1546,42419,43396,41246,37101,45339,52534,46143,53496,41293,47806,47838
1753,42363,45185,48097,39212,43324,43510,52603,41069,53444,42883,47884
1777,48097,43324,45185,42363,39212,41069,43510,53444,42883,52603,47884
1801,45185,48097,43324,42363,39212,53444,43510,42883,47884,52603,41069
1829,48097,45185,42363,43324,39212,41069,43510,53444,52603,42883,47884
1874,43324,45185,42363,48097,39212,41069,52603,53444,42883,47884,43510
1896,48097,42363,45185,43324,39212,42883,41069,52603,53444,43510,47884
1920,43324,45185,48097,42363,39212,53444,42883,47884,52603,41069,43510
1966,42363,48097,45185,43324,39212,41069,52603,42883,53444,47884,43510
2089,Error,Error,Error,Error,Error
2253,Error,Error,Error,Error,Error
2359,42419,43396,41246,46167,42429,47806,41293,52534,53496,46143,47838
2523,41246,45339,37101,45321,46167,47806,52534,53496,41293,47838,46143
2579,45339,41246,42419,42429,43396,53496,41293,47806,52534,47838,46143
2604,42419,45339,41246,46167,42429,53496,47806,52534,41293,46143,47838
2679,42363,48097,43324,45185,53549,47884,53444,42883,43510,41069,52603
2725,42363,48097,44912,53549,47749,47884,52603,53444,42883,43510,41069
2972,Error,Error,Error,Error,Error
2994,Error,Error,Error,Error,Error
3076,42363,43324,44912,48097,47870,53444,52603,43510,42883,47884,41069
3184,43324,45185,48097,42363,39212,41069,52603,42883,47884,43510,53444
3261,Error,Error,Error,Error,Error
3280,41246,42419,43396,42429,46167,41293,47806,53496,47838,52534,46143
3332,42363,48097,47749,44912,47870,52603,53444,47884,42883,43510,41069
3420,48097,42363,45185,39212,43324,52603,41069,53444,43510,47884,42883
3449,48097,47815,45185,43324,39212,41069,52603,42883,53444,47884,43510
3525,Error,Error,Error,Error,Error
3549,34540,53506,48456,40024,45573,41959,41390,41324,52414,53442,45630
3857,46167,42419,41246,43396,42429,53496,41293,52534,46143,47838,47806
3879,46167,42419,41246,43396,42429,53496,52534,41293,46143,47838,47806
77,Error,Error,Error,Error,Error
99,52450,38696,39954,45785,41286,53430,41939,44846,47818,52524,41322
314,47834,45355,42589,42486,43334,38629,40124,41237,47865,35472,38538
391,44003,47834,43334,42486,42589,38538,38629,47865,35472,41237,40124
436,47834,45355,44003,43556,44975,38629,40124,47865,41237,35472,38538
479,52450,38696,45785,52733,42302,41322,47818,53430,44846,52524,41939
503,52450,38696,52733,45785,42302,47818,53430,41322,41939,52524,44846
538,39954,38696,45785,44978,52733,41322,53430,41939,44846,52524,47818
585,44978,38696,45785,52450,52733,52524,41322,53430,41939,44846,47818
609,38696,52450,39954,45785,41286,41939,41322,53430,47818,44846,52524
676,44003,42486,47834,42589,43334,40124,38538,41237,38629,47865,35472
698,44003,45355,47834,43556,44975,38629,40124,41237,38538,47865,35472
727,Error,Error,Error,Error,Error
770,43556,44930,44003,44975,41237,40124,38538,45355,38629,35472,47865
845,47834,44003,43556,45355,44975,40124,38538,35472,47865,41237,38629
869,43334,45355,42486,47834,42589,40124,41237,38629,35472,38538,47865
1035,38696,44978,52450,45785,52733,41939,47818,53430,44846,52524,41322
1059,39954,38696,45785,44978,52733,41939,41322,53430,52524,44846,47818
1083,Error,Error,Error,Error,Error
1182,45281,45785,52733,53574,42302,47818,41939,53430,44846,52524,41322
1397,42486,44930,43334,42589,47834,41237,38538,35472,38629,47865,40124
1547,38696,44978,52450,45785,41286,41322,41939,44846,53430,52524,47818
1590,52450,38696,45785,44978,41286,53430,44846,41939,52524,41322,47818
1708,43556,47834,44003,45355,44975,41237,40124,38538,38629,35472,47865
1732,45355,44003,43556,47834,44975,38538,38629,35472,47865,41237,40124
1754,Error,Error,Error,Error,Error
1794,47834,44930,45355,43556,44975,38629,47865,40124,41237,38538,35472
1857,52450,38696,44978,45785,52733,41939,53430,47818,41322,44846,52524
1881,Error,Error,Error,Error,Error
1917,52450,38696,39954,45785,52733,47818,44846,53430,41939,41322,52524
2231,44003,47834,42589,43334,42486,41237,47865,38538,40124,38629,45030
2493,Error,Error,Error,Error,Error
2552,44003,43556,44930,42486,43334,47865,41237,38629,40124,38538,45030
2574,47834,44003,43556,45355,44975,45030,38538,41237,40124,47865,38629
2615,Error,Error,Error,Error,Error
2685,Error,Error,Error,Error,Error
2784,38696,52450,45785,41286,42302,41939,44846,52524,53430,47818,41322
2891,Error,Error,Error,Error,Error
2956,52450,42302,45785,38696,52733,41939,41322,44846,53430,52524,47818
3014,44978,52450,52733,53574,38696,41322,41939,53430,47818,44846,52524
3043,43334,47834,42486,42589,44003,41237,38629,47865,40124,45030,38538
3129,44978,38696,52450,41286,42302,41939,47818,44846,53430,52524,41322
3157,45785,45281,38696,53574,41286,53430,41322,47818,41939,44846,52524
3207,Error,Error,Error,Error,Error
3239,Error,Error,Error,Error,Error
3453,47834,44003,43334,42486,42589,38538,41237,40124,47865,38629,45030
3472,45355,47834,43556,44003,44975,45030,40124,47865,41237,38629,38538
3515,44978,38696,52450,52733,45281,52524,47818,41665,44846,53430,41939
3548,38696,44978,45785,39954,52733,41939,41665,47818,44846,52524,53430
3595,52733,39954,45785,38696,44978,53430,47818,41939,41665,52524,44846
3616,44978,39954,38696,45785,52733,52524,44846,41665,47818,41939,53430
3640,Error,Error,Error,Error,Error
3861,38696,45281,52450,52733,44978,41665,47818,41939,53430,52524,44846
3885,38696,44978,45785,39954,52733,47818,44846,41939,52524,53430,41665
3914,44978,45785,39954,38696,52733,44846,47818,41665,53430,41939,52524
3956,39954,44978,52450,45785,45719,53430,41665,41939,47818,44846,52524
3997,39954,52450,44978,45281,45719,47818,53430,41665,44846,41939,52524
4067,45281,38696,52450,44978,45719,47818,52524,53430,41665,44846,41939
4089,Error,Error,Error,Error,Error
101,52574,43584,47791,53541,52443,43453,46679,52483,48455,53436,43290
167,46992,48053,39907,46424,52443,52483,43290,46679,53436,43453,48455
201,53541,43584,47791,52574,44947,43453,43290,52483,48455,46679,53436
225,52574,53541,47791,43584,44947,53436,48455,43453,46679,43290,52483
268,47791,53541,46992,52574,52443,48455,43290,52483,43453,53436,46679
330,40488,52584,46226,47885,52430,47801,47976,52466,46131,38632,43640
378,52430,40488,46226,52584,44923,46131,38632,47976,52466,47801,43640
402,52430,52725,46226,43971,52466,47885,43640,47801,46131,38632,47976
445,52430,52584,44923,40488,46226,46131,38632,47976,52466,47801,43640
495,Error,Error,Error,Error,Error
519,Error,Error,Error,Error,Error
575,52574,43584,47791,44947,39907,52483,43290,53436,43453,46679,48455
620,43584,52574,47791,52443,53541,46679,43290,43453,53436,52483,48455
716,46992,48053,46424,52443,39907,53436,52483,43290,48455,43453,46679
788,Error,Error,Error,Error,Error
807,44947,39907,46424,47791,53541,46679,43290,53436,48455,52483,43453
857,Error,Error,Error,Error,Error
918,52430,46176,40488,52584,42397,47976,52466,43640,46131,38632,47801
940,40488,52430,52584,46226,42397,47976,47801,52466,46131,38632,43640
964,40488,52430,46226,47885,43971,52466,43640,46131,47801,47976,38632
1044,52430,40488,46226,46176,47885,47976,46131,52466,47801,43640,38632
1106,52584,52430,46226,44923,40488,46131,47976,52466,47801,43640,38632
1185,52574,43584,53541,47791,52443,52483,48455,43453,53436,46679,43290
1256,43584,53541,52574,47791,52443,53436,52483,48455,43290,43453,46679
1341,40488,52430,46226,42397,52584,46131,38632,47976,52466,53452,47801
1420,40488,52430,42397,52584,52466,46226,47801,47976,46131,53452,38632
1476,40488,46226,52430,52584,47885,46131,47976,52466,38632,53452,47801
1532,47791,43584,52574,39907,44947,43290,52483,48455,43453,53436,46679
1573,52574,53541,43584,47791,52443,53436,48455,52483,43290,43453,46679
1597,52574,47791,43584,48053,52443,46679,48455,43453,52483,43290,53436
1669,48053,47791,52574,52443,44947,53436,52483,48455,43290,43453,46679
1701,46992,43584,47791,53541,52443,43290,46679,43453,52483,48455,53436
1723,53541,43584,46992,47791,52443,48455,43290,52483,46679,53436,43453
1745,43584,46992,47791,53541,52443,46679,43290,43453,53436,48455,52483
1904,Error,Error,Error,Error,Error
2132,52430,46226,43971,40488,47885,38632,47976,46131,43640,52466,47801
2321,43584,46992,53541,52443,47791,48455,43453,52483,43290,53436,46679
2343,Error,Error,Error,Error,Error
2384,40488,52430,47885,46226,43971,47801,46131,47976,38632,53452,52466
2434,52430,47885,40488,46226,43971,46131,47801,38632,47976,53452,52466
2456,52430,40488,46226,44923,52584,38632,47976,53452,46131,52466,47801
2612,43584,46992,47791,53541,52443,48455,52483,53436,43453,46679,43290
2682,52430,40488,46226,47885,43971,47976,47801,46131,52466,53452,38632
2746,48053,46992,47791,44947,39907,43290,46679,52483,43453,48455,53436
2779,48053,46992,44947,47791,52443,53436,43453,46679,48455,52483,43290
2910,52430,40488,43971,47885,46226,38632,46131,47801,53452,47976,52466
2968,52584,52430,40488,47885,46226,38632,53452,47976,46131,47801,52466
3114,46226,52430,40488,42397,52584,53452,52466,38632,46131,47976,47801
3136,52430,40488,52584,44923,46226,53452,47976,46131,52466,47801,38632
3194,46992,53541,43584,47791,52443,46679,53436,48455,43453,52483,43290
3229,43584,53541,47791,46992,52443,46679,43290,53436,43453,52483,48455
3253,46992,53541,47791,43584,52443,43290,46679,43453,52483,48455,53436
3310,Error,Error,Error,Error,Error
3340,Error,Error,Error,Error,Error
3489,43584,46992,47791,53541,52443,53436,46679,43290,43453,52483,48455
