playId,nflId,2nd,3rd,4th,5th,6rd,7th,8th,9rd,10th,11th
3090,Error,Error,Error,Error,Error
3152,52429,39983,52608,47836,53439,46302,53466,47805,37266,52553,52461
3278,44896,41233,44831,42033,46107,46163,40151,42404,42377,52421,25511
3302,44896,41233,52569,35634,42033,40151,46163,42404,42377,25511,52421
3326,44896,41233,35634,44831,39985,42377,46163,52421,40151,42404,25511
3368,44896,44831,41233,42033,39985,25511,42377,52421,46163,40151,42404
3390,52429,53439,52608,47836,39983,47805,52461,46302,37266,52553,53466
3509,53439,52608,53946,39983,47836,52553,46302,53466,52461,37266,47805
3585,52429,53439,52608,39983,47836,52461,53466,47805,46302,52553,37266
3669,Error,Error,Error,Error,Error
3761,Error,Error,Error,Error,Error
3823,44896,41233,42033,35634,44816,25511,42404,40151,46163,52421,42377
95,46192,46111,44931,53435,48017,52447,52426,42954,52413,42924,53471
142,41506,44931,53435,46111,42837,52413,42954,52447,42924,53471,52426
213,Error,Error,Error,Error,Error
259,53435,44931,46111,41506,42954,42924,42837,52413,52426,52447,53471
283,53435,46192,48017,44931,46111,42954,52413,52426,53471,42924,52447
305,44931,53435,53510,46192,48017,52426,42924,42954,52447,52413,53471
329,53435,44931,41506,46111,48017,53471,42924,52447,42954,52426,52413
386,Error,Error,Error,Error,Error
499,52450,45785,42302,44978,52733,41665,53430,41939,52524,47818,44846
544,38696,52450,39954,45785,52733,52524,41939,53430,41665,44846,47818
632,38696,52450,41286,45785,44978,41939,41665,47818,44846,52524,53430
695,46111,44931,46192,53435,48017,42924,42954,53471,52447,52413,52426
768,Error,Error,Error,Error,Error
802,Error,Error,Error,Error,Error
874,53435,44931,46192,46111,52922,42924,52426,42954,52447,52413,53471
994,38696,44978,52450,52733,42302,53430,47818,52524,44846,41939,41665
1048,45785,44978,39954,38696,52733,41665,41939,53430,52524,44846,47818
1077,38696,39954,52450,45785,41286,47818,44846,41939,53430,41665,52524
1166,53435,44931,41506,46192,42837,42924,42954,52447,53471,52426,52413
1190,44931,53435,46111,41506,42837,52426,42924,53471,52413,42954,52447
1337,44931,53435,42837,53510,46192,53471,52426,52447,42924,42954,52413
1359,44931,53435,45217,46192,42837,53471,52413,52426,52447,42924,42954
1388,53435,48017,44931,41506,46192,42954,42924,52447,52426,52413,53471
1438,Error,Error,Error,Error,Error
1462,44931,45217,46192,53435,42837,53471,42924,52426,52447,42954,52413
1507,44931,46111,46192,53435,48017,52447,42924,52413,42954,52426,53471
1563,52442,44792,48118,38622,44956,46275,42765,42477,43307,39947,43291
1592,38696,44978,45785,52450,52733,44846,41665,47818,53430,41939,52524
1621,43312,53574,42302,52450,52733,52524,44846,53430,41939,41665,47818
1693,Error,Error,Error,Error,Error
1714,38696,44978,45785,52450,52733,41665,41939,47818,44846,52524,53430
1765,Error,Error,Error,Error,Error
1814,38696,45785,52450,41286,44978,52524,47818,53430,41665,41939,44846
1853,Error,Error,Error,Error,Error
1929,53435,44931,53510,46192,42837,42924,52413,53471,42954,52426,52447
2008,44931,53435,46111,41506,42837,52447,52426,42924,52413,42954,53471
2056,44978,45785,52450,38696,52733,41939,47818,46198,53430,44846,41665
2085,52450,44978,38696,52733,45785,41665,53430,46198,41939,44846,47818
2156,38696,45785,44978,52450,52733,47818,41939,41665,46198,53430,44846
2178,44978,45785,52450,38696,52733,44846,53430,46198,47818,41665,41939
2219,38696,52450,44978,45785,52733,41939,47818,41665,44846,53430,46198
2275,44931,46192,53435,46111,42837,52413,53471,52426,52447,42954,42924
2297,53435,46111,44931,46192,42837,53471,52447,42924,42954,52413,52426
2326,46111,44931,46192,53435,42837,52447,42954,52426,42924,52413,53471
2372,44931,41506,46111,53435,42837,53471,52447,42924,42954,52413,52426
2467,38696,52450,42302,45785,52733,41665,41939,53430,46198,47818,44846
2514,44978,38696,52450,45281,52733,44846,53430,41665,46198,41939,47818
2536,44978,38696,52450,52733,45785,41665,41939,53430,46198,44846,47818
2560,38696,52450,44978,45785,52733,44846,41665,53430,46198,41939,47818
2721,44931,46111,53435,46192,48017,53471,42924,52413,52447,42954,52426
2745,45050,44931,46111,53435,42837,52413,42924,52447,42954,53471,52426
2810,Error,Error,Error,Error,Error
2831,Error,Error,Error,Error,Error
2855,44931,46111,46192,41506,48017,52413,42954,42924,52447,52426,53471
2904,Error,Error,Error,Error,Error
2952,53435,44931,45050,41506,46192,52426,42954,42924,52413,53471,52447
3056,52450,38696,52733,42302,53574,44846,41939,53430,46198,47818,41665
3080,Error,Error,Error,Error,Error
3106,52450,38696,42302,52733,53574,44846,47818,46198,41939,53430,41665
3151,38696,39954,45281,52733,42302,53430,44846,47818,41665,41939,46198
3180,53435,44931,42837,46192,42924,52447,52413,53510,52426,53471,42954
3206,38696,39954,53574,42302,52733,44846,46198,41665,53430,47818,41939
3280,38696,44978,52450,45785,52733,41665,41939,53430,46198,44846,47818
3309,43312,52733,45281,53574,42302,46198,41939,44846,47818,41665,53430
3352,44931,46111,53435,52922,46192,52413,42954,42924,52447,52426,53471
3450,44931,53435,46111,41506,42837,52426,42924,53471,52413,42954,52447
3479,44931,46192,46111,53435,52922,53471,52413,42924,42954,52426,52447
3503,46192,44931,53435,46111,52922,53471,52447,42954,42924,52426,52413
3609,Error,Error,Error,Error,Error
3631,Error,Error,Error,Error,Error
3678,38696,44978,39954,52450,52733,46198,41665,53430,47818,44846,41939
3700,45785,43312,52450,44978,52733,47818,41665,41939,53430,46198,44846
3724,44978,43312,45785,52450,52733,41665,41939,44846,53430,46198,47818
3815,Error,Error,Error,Error,Error
3839,44931,46111,53435,41506,48017,42924,52426,52447,52413,42954,53471
3951,52450,38696,44978,42302,52733,41939,53430,44846,46198,47818,41665
3980,44978,52450,38696,52733,45785,46198,53430,41665,41939,44846,47818
4025,38696,52450,52733,53574,42302,41939,41665,47818,53430,46198,44846
4047,Error,Error,Error,Error,Error
4071,52450,38696,44978,45785,52733,47818,41665,41939,53430,44846,46198
4120,52450,38696,45785,44978,41286,46198,44846,41665,47818,41939,53430
4176,53435,46111,44931,46192,52922,42954,53471,42924,52426,52447,52413
4285,46111,53435,52922,44931,46192,53471,52413,42924,42954,52426,52447
4307,44931,53435,46111,41506,42837,52413,52447,53471,42924,52426,42954
4424,38696,52450,45785,44978,41286,44846,41939,53430,41665,46198,47818
4498,45785,38696,52450,44978,41286,46198,41665,53430,44846,41939,47818
63,48456,40024,44819,52810,45573,45630,53442,41959,52414,41324,41390
132,40024,34540,44819,48556,45573,45630,41959,53442,41390,41324,52414
161,47834,37079,43334,42589,42486,38629,40124,35472,38538,47865,41237
206,Error,Error,Error,Error,Error
228,52628,53506,48556,45573,43845,41324,53442,41390,45630,41959,52414
336,47808,46155,42721,41332,45268,46284,48220,38557,41222,47906,46101
403,52500,47808,40129,42721,45268,47906,38557,41222,46101,46284,48220
459,47808,53456,47852,40129,45268,48220,41222,47906,46101,38557,46284
515,47808,46155,47852,41332,45268,41222,46284,47906,48220,46101,38557
642,48556,44819,45573,34540,40024,41959,41390,52414,45630,53442,41324
669,44819,48556,40024,34540,45573,41324,53442,52414,41959,45630,41390
713,47808,52500,46155,40129,46101,41222,46284,38557,45268,48220,47906
807,47808,53456,46155,40129,45268,48220,38557,46101,46284,47906,41222
888,Error,Error,Error,Error,Error
914,47852,52500,46155,39996,45268,38557,41222,46101,48220,46284,47906
1036,48556,44819,40024,34540,45573,52414,41324,41959,45630,41390,53442
1104,47808,40129,46155,52500,53456,47906,38557,46284,46101,48220,41222
1126,Error,Error,Error,Error,Error
1184,40024,48456,34540,45573,43845,53442,52414,41324,41959,41390,45630
1208,Error,Error,Error,Error,Error
1230,Error,Error,Error,Error,Error
1254,48556,45573,44819,40024,34540,41959,41390,52414,41324,45630,53442
1276,48556,40024,44819,34540,45573,53442,41959,41390,41324,52414,45630
1298,Error,Error,Error,Error,Error
1326,Error,Error,Error,Error,Error
1427,Error,Error,Error,Error,Error
1493,48556,40024,48456,53506,52520,41324,41390,45630,52414,53442,41959
1517,34540,40024,48556,53506,45573,41959,52414,53442,41324,41390,45630
1557,Error,Error,Error,Error,Error
1630,34540,43845,48456,52520,41390,47874,52414,41959,45630,41324,53442
1716,53456,46155,47808,45268,39996,41222,48220,47906,38557,46101,46284
1803,Error,Error,Error,Error,Error
1822,52609,53456,47808,46155,40129,48220,41222,47906,46101,38557,46284
1844,Error,Error,Error,Error,Error
2014,52500,53456,46155,47808,41332,41222,48220,38557,46284,47906,46101
2212,46155,52500,47808,39996,45268,48220,47906,52894,41222,38557,46101
2338,34540,40024,44819,45573,48556,52414,53442,41959,45630,41324,41390
2392,48556,40024,53506,48456,45573,41324,52414,45630,41959,41390,53442
2435,47808,46155,40129,53456,45268,41222,47906,38557,46101,48220,46284
2457,46155,47808,53456,52609,39996,46284,46101,41222,48220,38557,47906
2519,Error,Error,Error,Error,Error
2563,53506,34540,40024,45573,46320,41959,52414,41390,41324,45630,53442
2631,47808,42721,53456,45268,39996,38557,41222,47906,46101,48220,52894
2702,Error,Error,Error,Error,Error
2747,52500,45268,46155,41332,47852,41222,47906,48220,52894,46101,38557
2786,Error,Error,Error,Error,Error
2899,48556,53506,40024,34540,52520,52414,53442,41324,41959,41390,45630
2923,53506,34540,40024,48456,52520,41390,41959,52414,53442,45630,41324
2947,Error,Error,Error,Error,Error
3010,34540,40024,48556,53506,52520,41959,41324,41390,52414,45630,53442
3032,53506,34540,40024,48556,52520,41324,52414,41390,41959,53442,45630
3113,53506,40024,48556,46320,48456,45630,41959,41324,53442,41390,52414
3137,40024,53506,34540,48556,46320,41959,41324,53442,41390,52414,45630
3172,48556,53506,40024,34540,46320,41390,41959,52414,45630,53442,41324
3236,47876,46155,47852,45268,39996,38557,52894,41222,48220,47906,46101
3376,34540,53506,40024,48556,45573,53442,41324,52414,41390,41959,45630
3476,53506,40024,45573,48456,34540,41959,45630,41390,53442,52414,41324
3500,48456,53506,48556,52810,45573,41324,45630,41959,53442,41390,52414
3545,Error,Error,Error,Error,Error
3564,53506,40024,48556,48456,46320,41324,52414,41959,41390,53442,45630
55,46093,43808,53555,46170,53512,44876,42424,47995,42362,41436,46072
123,Error,Error,Error,Error,Error
173,40488,46226,52430,52584,44853,47801,46131,47976,53452,52466,38632
197,40488,46226,52430,52584,44853,52466,53452,46131,47976,38632,47801
354,46093,53555,43808,53512,46170,42362,41436,44876,46072,42424,47995
428,52430,40488,46226,52584,44853,52466,46131,53452,47801,38632,47976
606,52430,40488,52584,47885,46226,53452,47976,38632,47801,52466,46131
628,Error,Error,Error,Error,Error
652,44853,46226,43971,40488,52430,47801,46131,47976,53452,38632,52466
697,37179,44853,46226,46176,40488,38632,53452,46131,47976,52466,47801
790,46226,52584,52430,40488,44853,52466,38632,53452,47801,47976,46131
911,Error,Error,Error,Error,Error
947,46093,43808,53633,46170,53488,46072,44876,47919,42362,42424,41436
1224,52430,46226,40488,52584,44853,38632,46131,53452,47801,47976,52466
1292,46226,46176,44853,43971,38632,46131,47801,47976,52466,53452,46166
1379,43808,53512,53488,46093,53555,44876,47919,42424,42362,41436,46072
1417,53512,46170,53488,46093,53555,42424,47919,46072,44876,41436,42362
1439,46093,53512,43808,53488,46140,46072,44876,41436,42362,47919,42424
1697,46093,53488,43808,53512,46140,46072,41436,44876,42424,47919,42362
1741,Error,Error,Error,Error,Error
1813,43663,43808,53512,46093,46140,46072,42362,47919,41436,42424,44876
1869,52584,40488,52430,46226,44853,47801,53452,46131,47976,52466,38632
1914,40488,52584,52430,46226,44853,53452,47801,47976,52466,46131,38632
2084,46093,43808,43663,46170,53555,42424,42362,46072,47919,41436,44876
2108,43663,46093,46170,43808,53555,44876,46072,42424,47919,42362,41436
2130,Error,Error,Error,Error,Error
2192,Error,Error,Error,Error,Error
2251,46093,43808,43663,46170,53555,44876,47919,41436,42424,42362,46072
2292,44923,40488,52430,52584,46226,47801,53452,38632,46131,52466,47976
2352,40488,52430,52584,46226,44853,47801,46131,52466,47976,53452,38632
2393,40488,44923,52430,52584,46226,53452,38632,46131,52466,47976,47801
2415,40488,44923,52430,46226,52584,47801,53452,47976,46131,38632,52466
2503,52430,40488,46226,44853,46176,47976,53452,52466,38632,47801,46131
2601,52430,40488,46226,52584,44853,46131,47801,47976,53452,38632,52466
2678,Error,Error,Error,Error,Error
2697,46093,44123,43808,46170,46140,46072,42362,47919,42424,44876,41436
2774,Error,Error,Error,Error,Error
2793,46093,43808,44123,46140,46170,46072,42362,47919,42424,44876,41436
2847,43808,46093,46170,53512,46140,42362,46072,47919,42424,44876,41436
2869,46093,43808,53512,44123,46140,42424,42362,44876,46072,47919,41436
2954,Error,Error,Error,Error,Error
2976,Error,Error,Error,Error,Error
3130,Error,Error,Error,Error,Error
3177,40488,52430,44923,52584,46226,47976,53452,38632,52466,46131,47801
3255,46093,44123,53633,46170,53555,47919,41436,42362,42424,44876,46072
3295,40488,52430,52584,44853,46226,52466,53452,47976,38632,47801,46131
3345,52584,40488,52430,44853,47976,46226,38632,53452,52466,47801,46131
3367,52584,52430,40488,44853,46226,47801,53452,38632,52466,47976,46131
3489,43808,46093,53512,46170,46140,42362,47919,41436,42424,46072,44876
3680,52584,40488,52430,46226,44853,47976,46131,52466,53452,47801,38632
3794,40488,52430,46226,44923,52584,46131,47801,47976,52466,38632,53452
3881,Error,Error,Error,Error,Error
3902,Error,Error,Error,Error,Error
3924,Error,Error,Error,Error,Error
3954,46093,43808,43663,46170,46140,41436,42362,42424,44876,46072,47919
3976,42489,35521,38947,52494,52536,53522,42471,42445,44875,42392,46076
4089,Error,Error,Error,Error,Error
4110,46093,43808,46170,44123,53555,42424,44876,41436,46072,47919,42362
4134,43808,53512,44123,46093,53555,42424,44876,41436,46072,47919,42362
4158,43808,46093,53555,44123,53512,41436,42362,44876,42424,46072,47919
4201,46093,43808,44123,53512,46140,47919,42362,44876,46072,41436,42424
4257,52430,40488,46226,44853,43971,53452,46131,47976,52466,47801,38632
4412,46093,43808,44123,53555,46170,42424,44876,47919,41436,42362,46072
4434,46093,44123,43808,46170,53555,44876,42424,42362,41436,47919,46072
4477,46170,46093,44123,43808,46140,44876,42424,41436,47919,46072,42362
4499,44123,46170,43808,46093,46140,44876,42424,47919,41436,46072,42362
4523,46093,43808,46170,44123,46140,44876,47919,42424,41436,42362,46072
4547,Error,Error,Error,Error,Error
4573,44123,43808,46093,53512,46140,44876,42424,42362,41436,47919,46072
4595,46093,53512,43808,44123,46140,47919,46072,42362,44876,41436,42424
4624,46093,43808,46170,44123,46140,44876,47919,42424,41436,42362,46072
4663,46093,46170,43808,44123,46140,44876,42424,42362,46072,47919,41436
4692,53555,43808,46170,46093,44123,41436,46072,42362,42424,47919,44876
4746,52430,40488,52584,46226,44923,47801,53452,46131,52466,47976,38632
4775,46226,52430,44923,40488,52584,47976,52466,53452,47801,46131,38632
4801,44923,46226,40488,52430,52584,46131,53452,47801,52466,47976,38632
4883,40488,52430,44853,52584,46226,53452,52466,46131,47976,38632,47801
5036,52430,40488,37179,43971,44853,52466,47801,47976,53452,38632,46131
5087,40488,52430,44853,37179,43971,53452,38632,47976,46131,52466,47801
5133,52430,52584,40488,44853,46226,47976,53452,47801,52466,38632,46131
5223,52584,52430,40488,46226,47885,53452,47801,46131,52466,47976,38632
96,Error,Error,Error,Error,Error
143,44995,46705,41282,45635,37139,52600,53491,53571,29851,47827,41296
218,41282,37139,46276,44995,30842,52600,41296,47827,53571,44068,29851
240,Error,Error,Error,Error,Error
343,52581,41290,52451,35534,53646,48159,45550,46108,29550,53440,43345
393,41290,52581,35534,53646,52451,48159,45550,43345,46108,29550,53440
422,52581,41290,52451,53646,35534,29550,43345,45550,53440,46108,48159
451,40026,41290,52581,35534,52451,46108,53440,45550,48159,29550,43345
608,Error,Error,Error,Error,Error
841,Error,Error,Error,Error,Error
920,40026,41290,52581,53091,45550,48158,29550,43345,48159,46108,53440
966,41290,52581,40026,52451,53646,46108,48159,53440,29550,45550,43345
993,45635,41282,46705,44995,30842,44068,47827,41296,52600,53571,29851
1090,41282,46705,45635,37139,44995,53571,44068,47827,41296,52600,29851
1394,Error,Error,Error,Error,Error
1437,Error,Error,Error,Error,Error
1612,41282,46705,45635,37139,52470,53571,41296,44068,52600,29851,47827
1634,37139,45635,53514,41282,46276,44068,52600,47827,41296,53571,29851
1779,Error,Error,Error,Error,Error
1872,52581,40026,41290,52451,53646,48159,43345,45550,46108,29550,53440
1896,52581,40026,41290,52451,53646,29550,45550,53440,43345,46108,48159
1978,Error,Error,Error,Error,Error
2060,Error,Error,Error,Error,Error
2221,52581,41290,40026,53646,42503,29550,53440,43345,46108,45550,48159
2243,41246,53518,37101,45321,45339,47806,41630,47838,46143,52534,53496
2306,41282,45635,46705,30842,44995,53571,41296,47827,44068,52600,29851
2398,41282,45635,46705,37139,44995,44068,47827,53571,29851,52600,41296
2431,47970,46705,30842,52502,52470,47827,41296,52600,44068,29851,53571
2485,41282,46705,52502,30842,44995,47827,52600,53571,41296,44068,29851
2535,Error,Error,Error,Error,Error
2564,46705,41282,37139,30842,44995,53571,41296,52600,44068,29851,47827
2656,42899,52581,40026,53646,52451,48159,53440,43345,45550,46108,29550
2868,46705,41282,45635,52470,30842,47827,52600,41296,44068,53571,29851
2940,41282,45635,37139,46705,52470,29851,44068,47827,52600,41296,53571
2962,Error,Error,Error,Error,Error
3059,52451,41290,52581,40026,53646,53440,43345,46108,45550,48159,29550
3083,52451,52581,42899,40026,53646,45550,29550,53440,48159,46108,43345
3189,53646,42503,35534,52451,41290,48159,45550,46108,29550,53440,43345
3218,52451,41290,40026,53646,52581,43345,46108,53440,29550,45550,48159
3265,41290,35534,52451,52581,46781,53440,45550,46108,43345,48159,29550
3357,41282,46705,53514,30842,44995,29851,41296,52600,47827,44068,53571
3381,45635,41282,46705,30842,44995,52600,29851,41296,47827,53571,44068
3403,Error,Error,Error,Error,Error
3449,46276,45635,46705,44995,30842,52600,44068,47827,41296,53571,29851
3494,Error,Error,Error,Error,Error
3580,41290,52451,52581,42899,53646,48159,29550,43345,53440,46108,45550
3602,Error,Error,Error,Error,Error
3692,52581,41290,52451,40026,53646,46108,43345,48159,53440,45550,29550
3773,Error,Error,Error,Error,Error
3809,52581,41290,52451,35534,40026,48159,29550,53440,45550,46108,43345
83,43584,46992,52443,47791,44947,43453,48455,53436,43290,52483,46679
162,53541,46992,43584,47791,52443,43290,46679,53436,52483,48455,43453
210,Error,Error,Error,Error,Error
252,42500,43344,53434,52441,44860,41619,52409,38553,53619,47794,43045
318,52441,53434,42500,47835,53631,38553,52409,53619,41619,47794,43045
340,Error,Error,Error,Error,Error
366,53631,43344,53434,52441,42500,41619,43045,53619,52409,38553,47794
478,Error,Error,Error,Error,Error
521,Error,Error,Error,Error,Error
566,Error,Error,Error,Error,Error
617,43344,53434,52441,47835,44860,41619,53619,43045,38553,47794,52409
680,53434,52441,43344,42500,44860,41619,53619,38553,47794,43045,52409
704,53434,52441,43344,42500,44860,41619,38553,53619,47794,52409,43045
746,Error,Error,Error,Error,Error
776,43584,53541,43746,47791,44947,43453,53436,43290,48455,46679,52483
903,53434,52441,43344,42500,44860,41619,38553,43045,53475,52409,47794
1041,43584,46992,52443,47791,44947,43453,46679,53436,52483,48455,43290
1138,47791,46992,39907,44947,43584,46679,53436,52483,43453,43290,48455
1188,53541,43584,47791,46992,52443,53436,48455,52483,43453,43290,46679
1210,43584,52443,53541,46992,47791,43290,43453,53436,52483,48455,46679
1264,53434,42500,44860,47835,41619,47794,47985,52409,53475,38553,43045
1290,Error,Error,Error,Error,Error
1345,53541,46992,43584,47791,52443,53436,43453,52483,46679,48455,43290
1369,43584,46992,53541,47791,52443,48455,53436,52483,46679,43453,43290
1521,53541,46992,39907,44947,52443,46679,52483,48455,53436,43290,43453
1545,Error,Error,Error,Error,Error
1613,52441,53434,43344,42500,44860,53475,52409,38553,41619,47794,43045
1726,43584,47791,46992,53541,44947,43290,53436,48455,52483,43453,46679
1786,Error,Error,Error,Error,Error
1843,53434,52441,43344,42500,44860,41619,52409,38553,53475,47794,43045
1867,53434,43344,52441,42500,44860,53475,43045,52409,41619,38553,47794
1889,53434,43344,52441,42500,44860,41619,47794,38553,43045,53475,52409
1913,53434,52441,43344,44860,42500,41619,53475,47794,43045,38553,52409
1935,53434,43344,52441,42500,44860,41619,53475,47794,38553,43045,52409
1957,53434,43344,46322,42500,44860,38553,47794,43045,52409,53475,41619
1986,Error,Error,Error,Error,Error
2029,52441,42500,47835,53434,44860,41619,52409,53475,47794,43045,38553
2191,43344,52441,53434,42500,44860,41619,43045,53475,47794,38553,52409
2260,44860,43344,47835,53434,52441,38553,53619,52409,41619,43045,47794
2327,46992,43584,47791,53541,52443,43453,52483,48455,53436,46679,43290
2351,43584,47791,46992,53541,52443,52483,53436,43453,48455,43290,46679
2440,53434,43344,52441,47835,44860,47794,53619,52409,38553,43045,41619
2586,53434,52441,42500,43344,53631,43045,53619,41619,47794,38553,52409
2653,53434,42500,43344,52441,53631,43045,47794,53619,41619,38553,52409
2739,Error,Error,Error,Error,Error
2787,47791,46992,43584,53541,44947,43453,53436,43290,48455,52483,46679
2809,43584,46992,53541,47791,44947,46679,43290,52483,53436,48455,43453
2903,Error,Error,Error,Error,Error
2948,53434,52441,43344,52409,41619,38553,47835,53631,43045,47794,53619
3012,Error,Error,Error,Error,Error
3031,43344,53434,52441,42500,53631,43045,41619,53619,52409,38553,47794
3055,42500,47835,46322,52673,44860,38553,53619,41619,47794,43045,52409
3111,46992,47791,43584,53541,52443,43453,48455,53436,43290,46679,52483
3145,43584,47791,46992,53541,52443,53436,48455,52483,46679,43453,43290
3190,43584,47791,53541,46992,52443,43290,53436,48455,52483,46679,43453
3235,47791,43584,46992,48680,52443,43453,48455,53436,43290,46679,52483
3259,46992,47791,43584,48680,52443,43290,48455,46679,43453,52483,53436
3281,43746,39907,43584,53541,52443,53436,43290,46679,52483,48455,43453
3305,Error,Error,Error,Error,Error
3350,43584,43746,53541,39907,52443,46679,43290,48455,43453,52483,53436
3391,47791,53541,43746,43584,52443,43290,53436,52483,46679,48455,43453
3507,Error,Error,Error,Error,Error
3582,Error,Error,Error,Error,Error
3615,Error,Error,Error,Error,Error
3673,Error,Error,Error,Error,Error
3697,43584,47791,53541,46992,52443,46679,43290,52483,43453,53436,48455
3743,43584,47791,46992,53541,52443,43453,43290,52483,46679,53436,48455
3767,46992,53541,47791,43584,52443,43453,48455,43290,46679,53436,52483
3791,46992,43584,53541,47791,52443,52483,43453,46679,43290,53436,48455
3813,48680,43746,39907,43584,52443,52483,48455,43453,43290,46679,53436
3837,43415,43454,41325,40011,53591,53655,46152,43367,44822,53492,39146
3861,43746,48680,39907,46992,52443,52483,43290,53436,43453,48455,46679
3928,43584,53541,47791,46992,52443,53436,48455,43453,52483,46679,43290
3950,53541,47791,46992,43584,52443,46679,53436,43453,43290,48455,52483
3996,43746,47791,46992,53541,52443,53436,48455,43453,52483,46679,43290
111,41246,53518,42419,46167,42429,41630,52534,47838,46143,53496,47806
182,45102,38622,52442,40641,52449,46275,42477,43307,42765,39947,43291
225,46173,38622,40641,45102,52442,43291,42477,42765,39947,46275,43307
349,Error,Error,Error,Error,Error
378,Error,Error,Error,Error,Error
449,41246,42419,53518,42429,46167,47838,52534,46143,41630,53496,47806
561,41246,45339,43396,42429,46367,46143,47838,47806,53496,41630,52534
585,Error,Error,Error,Error,Error
644,52442,47842,45102,40641,52449,42477,43291,46275,43307,39947,42765
718,52442,38622,44792,45102,52449,43307,43291,42765,46275,39947,42477
764,47842,52442,46173,45102,48118,46275,42765,42477,39947,43291,43307
861,41246,42419,45339,37101,45321,52534,41630,47806,53496,47838,46143
988,38622,48118,52442,52449,40641,39947,43291,43307,42765,46275,42477
1034,44792,53556,45102,52449,52442,42765,46275,43307,39947,42477,43291
1079,38622,45102,53556,52442,52449,42477,42765,39947,46275,43307,43291
1135,Error,Error,Error,Error,Error
1180,43396,46167,37101,45339,45321,41630,53496,52534,47838,46143,47806
1204,41246,43396,42429,46367,45339,41630,47806,52534,47838,53496,46143
1228,Error,Error,Error,Error,Error
1250,Error,Error,Error,Error,Error
1401,Error,Error,Error,Error,Error
1511,38622,45102,52442,40641,44956,39947,43291,43307,42765,46275,42477
1674,52442,38622,45102,44792,44956,42765,42477,43307,39947,43291,46275
1757,Error,Error,Error,Error,Error
1820,42419,53518,41246,46167,42429,53496,41630,47838,47806,52534,46143
1849,53518,41246,42419,46167,42429,53496,47838,46143,47806,52534,41630
