3143,40138,53496,43302,46120,42419
3165,37213,47806,41246,53496,43302
3189,Error,Error,Error,Error,Error
3263,42363,48097,39212,53444,46092
3329,47995,45594,41436,44876,46072
3351,53555,46072,45785,42424,47995
3375,41436,42362,47995,46140,46072
3458,42362,46072,47995,45785,53555
3573,37213,47806,43302,42429,53496
3602,46120,42429,46167,43302,41293
3665,53496,46167,42429,43302,41293
3716,41293,53496,41246,42419,42429
80,46076,42489,47857,38947,42471
125,47821,42392,47879,46076,47857
149,Error,Error,Error,Error,Error
170,46076,47857,38947,44875,42445
194,44875,47857,46076,47821,42445
223,Error,Error,Error,Error,Error
258,44985,46076,47821,47857,44875
346,Error,Error,Error,Error,Error
370,Error,Error,Error,Error,Error
489,52494,46076,42489,42445,47879
555,44985,46076,52494,47821,42445
610,44875,42445,52494,46076,42489
638,46076,47879,52494,44875,47821
660,47821,47857,46076,44875,42392
729,Error,Error,Error,Error,Error
772,Error,Error,Error,Error,Error
854,Error,Error,Error,Error,Error
887,35521,46076,52494,52536,42471
972,42445,46076,52494,35521,47821
1017,Error,Error,Error,Error,Error
1077,Error,Error,Error,Error,Error
1127,Error,Error,Error,Error,Error
1174,Error,Error,Error,Error,Error
1200,42371,53517,35443,47819,41291
1394,Error,Error,Error,Error,Error
1418,Error,Error,Error,Error,Error
1440,Error,Error,Error,Error,Error
1497,47879,46076,47857,42392,42489
1547,44875,47821,42392,46076,35521
1571,42471,47879,46076,35521,47821
1636,Error,Error,Error,Error,Error
1683,Error,Error,Error,Error,Error
1758,46076,44875,42489,38947,47879
1925,52536,46076,47821,52494,35521
2022,Error,Error,Error,Error,Error
2130,Error,Error,Error,Error,Error
2173,47821,46076,42489,52494,42471
2202,Error,Error,Error,Error,Error
2243,46076,42489,52494,35521,44875
2289,46076,42489,52494,38947,42392
2369,Error,Error,Error,Error,Error
2441,Error,Error,Error,Error,Error
2507,Error,Error,Error,Error,Error
2531,47857,47821,44875,46076,35521
2576,46076,38947,44875,42489,47821
2690,Error,Error,Error,Error,Error
2712,42489,46076,52494,38947,42445
2736,44875,46076,52494,42471,42445
2879,52494,46076,38947,42392,44875
2904,Error,Error,Error,Error,Error
3063,Error,Error,Error,Error,Error
3089,44985,46076,53522,53079,42445
3136,42445,46076,47857,44875,42471
3245,Error,Error,Error,Error,Error
3278,Error,Error,Error,Error,Error
3325,46076,42818,42392,47879,42445
3387,46076,52494,38947,42489,42471
3449,Error,Error,Error,Error,Error
3471,Error,Error,Error,Error,Error
3495,Error,Error,Error,Error,Error
3516,Error,Error,Error,Error,Error
3544,Error,Error,Error,Error,Error
3590,42392,46076,47857,42489,44875
3639,Error,Error,Error,Error,Error
3793,Error,Error,Error,Error,Error
3838,Error,Error,Error,Error,Error
3875,Error,Error,Error,Error,Error
3899,Error,Error,Error,Error,Error
3942,Error,Error,Error,Error,Error
3968,Error,Error,Error,Error,Error
4095,44985,44814,52536,48011,46689
4119,Error,Error,Error,Error,Error
55,Error,Error,Error,Error,Error
77,40070,52418,46070,44841,52523
99,46070,44898,43461,52418,41264
144,46235,52418,43297,53520,46070
166,Error,Error,Error,Error,Error
252,53640,46070,41238,52595,43297
274,44898,46070,44841,52595,52418
358,Error,Error,Error,Error,Error
473,46104,43297,44841,46070,52418
506,52595,52418,46104,46070,44841
553,Error,Error,Error,Error,Error
603,41238,52595,46070,46104,43297
627,Error,Error,Error,Error,Error
651,Error,Error,Error,Error,Error
693,Error,Error,Error,Error,Error
733,53440,42899,41290,52581,43320
799,Error,Error,Error,Error,Error
908,43465,46070,52418,44898,41238
982,46235,41264,46070,44898,41238
1092,40026,53440,47856,52451,43320
1112,Error,Error,Error,Error,Error
1205,46104,46070,53520,46235,43297
1227,Error,Error,Error,Error,Error
1255,Error,Error,Error,Error,Error
1321,Error,Error,Error,Error,Error
1354,46070,44841,44898,46235,40070
1467,53440,41290,52451,29550,47856
1536,Error,Error,Error,Error,Error
1650,Error,Error,Error,Error,Error
1695,41264,46070,44898,52595,52418
1742,41264,46235,52418,40070,46070
1783,46070,41264,52595,46235,44898
1824,Error,Error,Error,Error,Error
1930,46070,46104,43297,52595,52418
2063,43345,43320,53440,40026,41290
2085,52581,41290,47856,40026,52451
2107,52451,53440,29550,47856,48159
2172,Error,Error,Error,Error,Error
2193,41238,46070,53640,43461,43297
2275,Error,Error,Error,Error,Error
2294,Error,Error,Error,Error,Error
2382,53440,42503,40026,29550,43320
2404,Error,Error,Error,Error,Error
2568,53440,35534,46108,52581,29550
2612,53440,43345,42899,41290,47856
2636,29550,43320,43345,48159,53440
2726,53440,41712,43320,41290,52581
2787,Error,Error,Error,Error,Error
2810,53440,52581,47856,43345,46108
2889,Error,Error,Error,Error,Error
2924,46070,44898,52418,41264,43297
3011,41264,53640,46235,46070,40070
3108,47856,42899,52581,53440,52451
3130,53440,47856,52451,41290,42899
3163,29550,53440,52581,42899,41712
3206,Error,Error,Error,Error,Error
3345,41264,43297,46070,44841,46104
3469,Error,Error,Error,Error,Error
3491,Error,Error,Error,Error,Error
3843,43345,52581,53440,46108,47856
3887,53646,43320,41290,53440,48159
3909,Error,Error,Error,Error,Error
79,44947,47791,43290,48455,39907
140,46089,46424,43290,43584,52574
183,52443,43290,43584,53436,47791
224,38557,46101,47808,48220,53180
386,Error,Error,Error,Error,Error
470,46101,45268,41332,52500,47906
494,41222,46101,40129,41230,45268
653,Error,Error,Error,Error,Error
677,Error,Error,Error,Error,Error
777,40129,46101,53523,48220,41222
857,Error,Error,Error,Error,Error
898,48220,53523,46101,52609,41332
941,Error,Error,Error,Error,Error
981,43290,44947,47791,48455,43453
1058,Error,Error,Error,Error,Error
1152,46101,41230,40129,45268,53523
1224,46101,52500,41332,41222,46155
1246,Error,Error,Error,Error,Error
1301,53436,52483,43290,43453,43584
1351,48455,43290,43584,47791,52443
1384,43290,52483,43584,52574,48455
1427,Error,Error,Error,Error,Error
1596,38557,46101,40129,45268,41222
1658,Error,Error,Error,Error,Error
1677,46101,46155,52500,46284,38557
1699,47808,46101,41332,41230,47906
1755,52483,48455,46089,53436,43290
1800,Error,Error,Error,Error,Error
1941,46101,52500,46155,41222,38557
1975,46101,53180,41222,47906,48220
2004,46101,53180,41222,38557,46284
2030,47906,47808,52500,46101,53180
2135,Error,Error,Error,Error,Error
2164,43453,43290,44947,48455,53541
2205,43290,48053,43584,44947,48455
2305,46101,53180,41222,53523,48220
2361,48220,46284,46101,47808,53180
2390,41222,47852,46101,42721,48220
2433,46101,41332,52609,41222,48220
2501,46089,53436,52483,43290,43584
2525,46089,53436,48455,47791,43290
2570,43453,43290,53436,48455,52443
2615,43290,52443,43453,46089,48455
2639,52443,43290,48053,43453,52574
2699,43453,53436,46089,43290,46992
2805,41222,47808,46101,53180,45268
2850,Error,Error,Error,Error,Error
2918,46101,41222,41230,40129,52500
2942,41222,46101,52500,46284,40129
2980,41230,46101,40129,53523,48220
3009,46101,53523,41222,46284,46155
3112,Error,Error,Error,Error,Error
3166,47791,43290,43453,46089,52443
3192,43290,52574,43584,52483,39907
3343,53431,45555,44817,39684,53536
3561,Error,Error,Error,Error,Error
3580,46101,41222,48220,40129,41230
3606,Error,Error,Error,Error,Error
3651,43584,52574,43290,53436,44947
3926,Error,Error,Error,Error,Error
3945,41222,46101,47808,46155,53180
3967,Error,Error,Error,Error,Error
4003,47906,38557,46101,46155,53180
4058,38557,46284,41222,47906,46101
76,Error,Error,Error,Error,Error
244,47784,42398,39965,37077,52480
339,41322,53430,52733,52450,45281
389,47784,46116,37077,42367,42398
413,43648,46203,47784,52480,46116
437,47784,42398,44917,39973,52480
580,Error,Error,Error,Error,Error
602,Error,Error,Error,Error,Error
647,38696,53430,53574,41286,41939
719,53430,38696,41286,52450,46130
781,47784,44917,37077,39965,39973
889,53430,45281,52450,38696,47818
953,52524,53430,52733,44846,38696
1029,52524,53430,52733,44846,47818
1055,Error,Error,Error,Error,Error
1111,Error,Error,Error,Error,Error
1143,43648,47784,39973,39965,46203
1167,47784,46203,37077,39973,42398
1191,Error,Error,Error,Error,Error
1302,Error,Error,Error,Error,Error
1396,47784,45142,42398,44917,39965
1600,41286,53430,52450,38696,47818
1735,47818,53430,44846,42410,46130
1759,Error,Error,Error,Error,Error
1875,Error,Error,Error,Error,Error
1934,46203,47784,39973,53478,39965
2046,42476,44949,46203,47784,53478
2147,47784,39973,52480,42367,44949
2221,52733,44846,53430,38696,47818
2262,39973,47784,45142,42476,52480
2283,52480,46203,42398,47784,46116
2307,42398,46116,47784,46203,37130
2410,47784,39973,53478,52480,44917
2432,47784,44917,42398,44949,37077
2456,47784,44917,42398,42367,42476
2478,46203,39973,47784,45142,44949
2506,Error,Error,Error,Error,Error
2845,42367,47784,44917,44949,39973
3069,Error,Error,Error,Error,Error
3104,Error,Error,Error,Error,Error
3164,42367,47784,44949,46203,42476
3209,47784,46203,53478,52480,44949
3233,Error,Error,Error,Error,Error
3327,47784,42476,46203,37077,46116
3457,Error,Error,Error,Error,Error
3481,Error,Error,Error,Error,Error
3500,52733,53430,47818,42410,44846
3582,Error,Error,Error,Error,Error
3732,47784,42367,46203,39973,53478
3929,41939,52733,53430,45281,44846
3997,53430,46130,52733,52450,38696
4045,52733,42410,44846,46130,53430
4070,53430,38696,46130,52733,52450
4116,45719,53430,45281,42410,47818
4138,46130,48601,53430,44846,42410
4162,Error,Error,Error,Error,Error
4186,46130,53430,45719,42410,41322
210,Error,Error,Error,Error,Error
232,Error,Error,Error,Error,Error
304,Error,Error,Error,Error,Error
330,52504,53655,53492,46152,44822
399,43454,43415,44822,45369,43367
425,40024,44819,45573,52414,52810
492,45573,48556,52414,45630,41959
521,46320,52414,45573,40089,45630
564,Error,Error,Error,Error,Error
614,43454,44822,52504,43415,52440
673,46526,44822,42460,53655,40011
788,52414,53442,52810,40089,44819
876,45630,53442,48556,52414,40024
940,40024,52414,43845,45630,53442
985,41959,52414,53442,43845,45573
1125,53655,44822,46526,43415,52504
1236,Error,Error,Error,Error,Error
1260,52414,53442,45630,40024,41390
1305,48556,40024,52414,45630,45573
1330,53442,45630,52414,41390,48456
1411,Error,Error,Error,Error,Error
1460,Error,Error,Error,Error,Error
1484,45573,52414,34540,48456,41959
1529,40089,41959,45630,52414,48556
1553,53506,52414,40024,45573,48556
1575,52414,44819,46320,45630,41390
1629,52504,43454,44822,40011,52440
1653,46522,47839,44822,52440,46152
1675,43454,44822,52440,52504,53655
1716,43454,44822,52440,43367,52504
1740,53492,43454,47839,44822,52440
1762,47839,44822,43415,52440,53655
1847,44822,40011,43367,53655,52504
1869,46152,52440,44822,52504,53655
2045,44822,40011,42460,53655,46152
2090,52440,44822,52504,40011,43367
2133,Error,Error,Error,Error,Error
2157,44822,46526,47839,43367,53655
2206,44822,46526,43415,52504,43454
2284,52440,44822,53655,43367,40011
2409,Error,Error,Error,Error,Error
2428,52414,45573,48556,34540,45630
2496,43367,44822,52440,46522,53492
2564,44822,46526,46522,53655,46152
2625,Error,Error,Error,Error,Error
2657,44822,52440,52504,53655,46152
2702,47839,43415,44822,46526,52504
2857,52414,45573,34540,41959,53442
2881,Error,Error,Error,Error,Error
2914,Error,Error,Error,Error,Error
2959,41390,52414,40024,34540,45573
2983,41390,53442,41959,45573,40024
3026,45573,52414,53442,45630,40089
3071,45573,53442,52414,44819,45630
3134,40011,53591,44822,53655,53492
3344,43454,44822,52440,42460,43415
3368,Error,Error,Error,Error,Error
3588,Error,Error,Error,Error,Error
3610,Error,Error,Error,Error,Error
3642,45573,52414,48556,40024,44819
3697,52810,53627,52414,34540,45630
3733,40024,52414,34540,53627,45630
3755,40024,52414,45573,41390,45630
3849,46152,43367,44822,43454,47839
3871,53492,52504,44822,52440,53655
3897,41390,53442,45573,48556,40024
3940,41390,45573,45630,52414,48556
3981,45573,41959,48556,34540,52414
4022,Error,Error,Error,Error,Error
4044,45573,53442,52414,44819,34540
4112,43324,53444,42474,52603,52590
4145,45573,34540,52414,44819,53442
4231,43454,44822,43415,52440,43367
4253,Error,Error,Error,Error,Error
4285,43454,44822,46526,43415,53492
4307,45369,44822,43454,43367,40011
4355,43367,44822,43454,43415,46526
180,41359,53444,42363,52603,42883
202,41359,43324,53444,42363,42883
342,Error,Error,Error,Error,Error
366,52666,44879,42344,44075,41532
436,45244,52513,40092,44879,52666
481,Error,Error,Error,Error,Error
537,Error,Error,Error,Error,Error
668,41532,42344,53098,44879,48415
718,44844,52762,42344,53098,52513
771,42344,52762,52513,42356,48415
795,52432,41532,42344,42356,44879
964,53444,45185,42474,42883,52590
1026,44844,44879,53098,42344,42356
1069,Error,Error,Error,Error,Error
1192,53444,47870,48097,52590,42363
1220,42883,53444,47870,43324,48097
1244,53444,42363,45185,39212,48097
1273,53444,47870,44912,48097,42883
1307,42883,53444,46092,48097,42474
1329,Error,Error,Error,Error,Error
1443,45244,52762,42437,44879,42344
1493,45244,52513,52762,42344,52432
1580,46092,42474,53444,47870,52783
1604,44912,53444,47870,46092,52783
1626,53444,44912,43324,42883,47870
1648,48097,39212,48988,42883,45185
1784,44879,45244,42356,41532,44844
1820,44879,42344,48415,52513,52432
1887,42883,53444,48097,42363,46092
1911,53444,42363,52603,45185,48097
1940,Error,Error,Error,Error,Error
1978,42883,53444,45185,43324,42363
2381,42356,44075,42344,52432,44844
2414,52762,48415,42344,41532,42437
2526,Error,Error,Error,Error,Error
2550,47932,41265,53446,46084,41500
2574,53444,39212,42883,52603,43324
2619,52603,42474,53444,52590,45185
2668,53444,46092,53000,45185,48097
2735,53444,53000,48097,42363,42474
2759,52603,53444,48097,43324,53000
2783,43324,42363,53444,45185,42883
2849,52603,46092,42474,53444,43324
2915,Error,Error,Error,Error,Error
2957,52432,37737,42344,52666,52942
3023,47870,53444,46092,52603,52590
3045,46092,47870,53444,42363,52603
3093,Error,Error,Error,Error,Error
3197,Error,Error,Error,Error,Error
3241,39212,53444,43324,42474,52603
3296,Error,Error,Error,Error,Error
3317,39212,53444,48097,45185,46092
3373,45244,52666,52432,42356,44844
3435,42412,38605,47847,33107,47987
3506,42344,40092,52762,48415,42437
3684,Error,Error,Error,Error,Error
3769,42363,53444,39212,52590,46092
3815,Error,Error,Error,Error,Error
3856,42474,39212,42363,45185,53444
3878,Error,Error,Error,Error,Error
3907,52603,46092,53444,48097,39212
3974,46092,42363,53444,47870,52603
4020,46092,47870,53444,44912,52603
4061,39212,53444,45185,43324,52603
4090,53444,45185,46092,43324,52590
4140,42363,53444,48097,39212,42883
105,47814,52486,41232,46095,39975
159,41808,33084,47814,47797,39975
293,Error,Error,Error,Error,Error
343,46071,47789,45255,37090,52412
414,Error,Error,Error,Error,Error
462,47789,43329,37090,44835,46071
551,41232,43429,33084,46094,42469
617,33084,46095,43429,41232,47814
727,46071,47789,53449,43329,37090
751,37090,52412,52551,47789,43329
814,Error,Error,Error,Error,Error
836,33084,41808,42469,41232,52486
860,Error,Error,Error,Error,Error
903,Error,Error,Error,Error,Error
1041,37118,52412,46071,47789,37090
1086,37090,52551,46103,46071,53449
1108,46071,47789,44908,37090,46103
1271,47789,52573,44908,37090,52412
1339,52486,41232,33084,53433,43429
1405,33084,52486,41808,42469,53497
1488,47797,41232,52486,33084,46095
1512,41232,47797,47814,33084,52486
1696,46071,47789,37090,52573,52412
1736,37090,46071,44835,47789,52551
1838,47797,53497,33084,47814,52486
1867,39975,33084,46095,41808,53497
1902,39975,41808,33084,46095,48374
1931,43337,47797,33084,52486,37234
1987,33084,48374,43429,52486,46095
2043,Error,Error,Error,Error,Error
2067,52412,47789,46071,44908,37090
2115,33084,47814,53433,39975,41232
2137,47814,33084,52486,46094,42469
2161,Error,Error,Error,Error,Error
2314,46090,47789,53449,46103,44835
2338,47789,53449,44908,46071,37090
2388,47789,53449,37090,52573,47959
2423,Error,Error,Error,Error,Error
2469,Error,Error,Error,Error,Error
2488,41232,53497,33084,42469,46095
2522,39975,33084,48374,41232,46095
2622,Error,Error,Error,Error,Error
2688,48017,42924,43380,53435,46192
2734,47789,37118,53449,46071,52573
2875,Error,Error,Error,Error,Error
2899,53433,33084,39975,47814,41232
2946,46103,46071,47789,52412,37090
3036,47789,46090,44908,44835,46103
3121,37090,46071,47789,52412,44835
3162,37090,46090,46071,47789,47959
3298,37234,33084,41808,39975,47814
3339,53497,33084,41232,53433,39975
3384,33084,53433,46095,39975,48374
3439,41808,33084,48374,41232,52486
3468,Error,Error,Error,Error,Error
3492,Error,Error,Error,Error,Error
3511,47797,33084,46095,43429,53433
3564,33084,46095,47814,42469,47797
3664,42469,47814,33084,41232,43337
3720,46071,45255,47789,52573,52412
3770,52412,46071,47789,37090,44908
3848,46071,52573,47789,44908,52551
3870,Error,Error,Error,Error,Error
132,53516,28963,44874,46161,53453
204,53434,52409,44860,47794,38553
247,Error,Error,Error,Error,Error
390,53516,41321,53557,28963,53453
533,52409,47835,38553,53631,53434
629,53516,28963,46129,44874,52543
697,Error,Error,Error,Error,Error
765,52409,43344,47794,38553,53475
789,53475,43045,52409,53631,53434
845,Error,Error,Error,Error,Error
891,Error,Error,Error,Error,Error
962,53557,28963,53453,52457,44874
1099,44874,52457,28963,53453,46161
1123,53453,28963,52457,44874,46161
1288,53516,41236,53453,28963,52457
1312,53516,53453,28963,46161,52543
1336,Error,Error,Error,Error,Error
1355,Error,Error,Error,Error,Error
1477,41321,47905,28963,53557,52543
1501,46129,46256,28963,53557,52457
1587,46161,53453,28963,53557,46129
1684,53475,41619,52409,43344,42500
1708,53434,52409,44860,47794,43495
1752,41619,52409,38553,53434,43045
1793,47794,52409,43495,53434,43045
1849,52543,52457,28963,46161,46129
1871,28963,46256,41321,46161,53557
1954,47794,52409,43045,42500,44860
2072,53475,47794,52409,53434,47835
2151,53475,52409,53434,44927,47835
2218,47794,38553,52409,53631,43045
2301,52409,43344,44927,42500,47794
2325,Error,Error,Error,Error,Error
2427,53516,53453,28963,43487,52457
2569,53516,53453,53557,28963,46129
2614,53516,28963,46129,53453,44874
2683,53557,28963,41321,46129,47905
2705,52543,28963,46129,46161,53453
2797,53475,47794,52409,48471,44860
2878,53516,53557,52543,28963,46256
2923,43444,41321,28963,46256,53453
3040,52543,53557,53453,46256,52457
3070,43444,28963,52457,53557,41236
3094,Error,Error,Error,Error,Error
3118,35481,52421,44816,25511,42377
3142,53557,43444,53453,46129,28963
3182,Error,Error,Error,Error,Error
3215,28963,52793,53557,46256,46129
3237,53453,46129,28963,52457,53557
3261,43444,53516,52543,41321,53557
3320,Error,Error,Error,Error,Error
3362,41321,53557,52543,43444,53516
3386,43444,28963,46256,46129,52457
3523,52409,47794,53434,43495,44860
3566,53516,53557,41321,53453,46256
3634,46256,52457,53453,28963,52793
3663,28963,53453,53557,43444,41321
3687,53557,53516,28963,41321,41236
3711,53453,46256,28963,41321,43444
3738,28963,46256,52457,46129,43444
3768,Error,Error,Error,Error,Error
3804,53453,28963,52457,43444,46404
3828,52543,53557,41321,53453,28963
3867,46404,53453,28963,52457,46129
4054,53557,53453,28963,46129,52543
4078,28963,53453,46129,52457,46404
4100,46404,53453,52543,41321,43444
4122,41321,53557,46404,53453,46129
98,Error,Error,Error,Error,Error
178,52449,43291,47842,45102,39947
267,Error,Error,Error,Error,Error
288,41237,38538,47834,47865,43334
333,41237,38629,40124,47865,35472
355,41237,38538,37079,43556,46836
426,43334,42589,38538,43556,53074
448,40124,38538,37079,44975,41237
532,46173,43291,53556,39947,52442
565,45102,43291,46173,44943,39947
589,42477,46173,47842,43291,46075
657,43334,38538,37079,53074,42486
702,38538,53634,41237,47865,43334
724,38538,42589,43556,46836,43334
748,Error,Error,Error,Error,Error
823,41237,38538,47865,37079,38629
929,43307,46075,52449,42477,43291
1144,41237,38538,43334,42402,42589
1281,41237,47865,40124,43334,38538
1365,42765,43307,42477,43291,47842
1572,43556,38538,41237,44975,42486
1632,47865,40124,38538,37079,46836
1694,43291,47842,46173,42765,45102
1727,39947,43291,46173,42765,42477
1857,Error,Error,Error,Error,Error
1881,42477,43307,39947,42765,43291
1998,39947,42765,43291,52442,44943
2180,43291,44792,42477,52449,40641
2224,42477,43291,47842,46173,39947
2332,38538,41237,40124,47865,38629
2411,Error,Error,Error,Error,Error
2538,43291,47842,52442,43307,45102
2790,Error,Error,Error,Error,Error
2814,40124,38538,44975,43556,41237
2868,43291,52449,39947,42765,45102
2892,39947,52449,47842,43291,52442
2936,46173,44943,43291,47842,39947
2977,47842,46173,43291,42477,39947
3024,48118,43291,46173,44943,39947
3150,38538,43334,42589,41237,46836
3174,38629,53065,40124,38538,35472
3240,47865,41237,38629,38538,44975
3361,43334,38538,53634,42486,41237
3482,47836,52461,52608,39983,52429
3504,Error,Error,Error,Error,Error
3534,46173,43291,44792,44943,47842
3563,44943,52442,43291,39947,42765
3604,Error,Error,Error,Error,Error
3628,46173,43291,44792,39947,42765
3652,42765,47842,43291,39947,46173
3691,46173,44792,43291,39947,42477
107,44832,52526,52454,41258,42358
150,41258,42358,52526,46109,43384
199,53431,42428,40149,41295,43586
265,43433,53463,53431,43586,41295
327,44832,47824,41258,44987,47803
409,38642,41258,46109,52454,47803
452,52454,46109,42358,52491,43384
497,41258,48096,42358,47803,46109
675,Error,Error,Error,Error,Error
712,53464,41258,47803,46109,43384
757,41258,47803,53464,44832,48096
779,41258,42358,52526,45267,47824
833,45267,41258,44832,42358,47803
910,53431,46279,39684,53536,43433
934,53431,43586,53463,41295,47969
958,39684,53431,53443,43433,46279
1003,53443,53431,43433,53463,47969
1051,46279,53431,53536,53443,39684
1073,53431,43586,46279,53443,47969
1142,53431,42428,53443,47969,44817
1277,47803,41258,42358,44832,45267
1319,Error,Error,Error,Error,Error
1360,Error,Error,Error,Error,Error
1413,44832,47803,41258,53464,43384
1519,47824,44832,43384,41258,46109
1543,Error,Error,Error,Error,Error
1649,52526,45267,53464,41258,46109
1770,53431,53443,53463,44817,42428
1799,53471,43380,42837,42924,52447
1835,53431,47969,53463,46279,39684
1912,53536,53443,53431,42428,43586
1988,53431,47969,46279,42428,43586
2122,38642,44832,41258,47803,47824
2191,Error,Error,Error,Error,Error
2328,53431,47969,43586,44817,43433
2352,43586,47969,53463,53431,40149
2452,53527,41258,45267,47803,53464
2549,44817,47969,53431,45555,43586
2620,53431,53536,43586,41295,39684
2644,Error,Error,Error,Error,Error
2714,43433,39684,43586,53431,53443
2835,47803,44832,53464,41258,52526
2920,42358,47803,41258,44832,38642
3044,Error,Error,Error,Error,Error
3068,43586,53431,43433,53536,46279
3187,38642,46109,41258,47803,45267
3258,53443,53431,45555,47969,43586
3282,43586,53431,47969,44817,53443
3304,45555,53431,47969,40149,46279
3575,53443,47969,53431,45555,43586
3626,53431,48657,43079,43586,47969
3655,53431,46279,43079,43433,48657
75,Error,Error,Error,Error,Error
97,Error,Error,Error,Error,Error
162,43380,53435,43310,53471,52426
184,43380,42357,47861,43310,46111
229,Error,Error,Error,Error,Error
251,Error,Error,Error,Error,Error
318,46084,42547,41265,52489,43362
387,Error,Error,Error,Error,Error
631,42924,47861,43380,43310,48017
714,46084,41265,48233,53446,44972
736,46084,41265,43362,53446,42547
760,46084,53446,52420,41265,43362
782,46084,41265,47932,43362,52420
804,52420,43362,41265,52489,46084
839,41265,52489,52517,43362,44972
881,43362,47932,46084,41265,47920
957,53471,43380,53435,42924,52426
1045,48235,41265,43362,44972,47920
1078,47932,41265,52420,53446,43362
1124,53446,46084,44972,52517,41265
1169,46084,41265,43861,52420,42547
1247,44857,53435,43380,48017,52426
1292,48017,53435,42924,43380,46192
1465,44972,52517,41265,46084,52420
1521,47920,46084,41265,52489,52517
1545,46084,43861,41265,47920,53446
1584,41265,42547,53446,43861,46084
1723,46084,43861,41265,42547,48233
1832,Error,Error,Error,Error,Error
1906,Error,Error,Error,Error,Error
1927,46111,43380,53471,44857,52426
1968,Error,Error,Error,Error,Error
1992,43310,46111,43380,42837,53471
2033,42837,42357,43380,42924,53435
2064,53471,43380,48017,52426,44931
2244,43380,53435,46111,42357,52447
2371,43362,41265,44849,53446,48235
2472,46084,44972,53446,41265,43362
2607,52426,43380,52922,52447,46192
2653,46111,42837,43380,53435,43310
2731,42837,43380,42357,53435,42924
2825,53446,46084,41265,48233,44972
2903,43362,47932,41265,42547,48235
2927,46084,41265,43362,47932,53446
2972,47932,41265,44849,48235,52517
3013,46084,41265,47932,43362,47920
3128,48017,46192,43380,52426,53471
3171,53435,43310,48017,43380,52426
3195,53471,52426,53435,43380,43310
3219,53471,48017,43380,46111,52426
3264,Error,Error,Error,Error,Error
3285,Error,Error,Error,Error,Error
3306,42837,53471,46192,43380,43310
3330,Error,Error,Error,Error,Error
3410,46084,41265,53446,52420,47920
3434,41265,43861,47932,52489,42547
3505,43380,44857,53471,48017,52426
3549,43380,53471,53435,47861,52447
3745,Error,Error,Error,Error,Error
3806,42924,53471,43380,42837,42357
3830,42837,43310,53435,43380,42357
3854,46111,43380,53435,43310,42837
3900,53471,53435,43380,48017,46111
3949,52426,53471,46111,43380,44857
3990,53471,43380,42357,42837,46111
4014,42837,53471,52426,43310,43380
4038,42924,42837,53471,53435,43380
4062,42837,52426,43380,53471,42357
4227,Error,Error,Error,Error,Error
4246,42837,43310,43380,44857,47861
4358,43861,46084,52420,41265,47932
4403,52420,41265,47932,52489,44972
4448,46084,41265,42547,53446,44972
4470,41265,43861,52489,47932,42547
4526,43380,43310,48017,44857,52426
4548,48017,43380,52426,42357,53471
4583,43380,53435,42837,42357,52447
4631,53471,43380,42837,42924,53435
4670,42924,43380,43310,47861,46111
4694,52426,48017,53471,43380,53435
4767,43380,48017,53471,42357,47861
4793,42924,43380,53471,53435,44931
4883,52420,41265,42547,43861,46084
4928,43861,52420,41265,42547,48235
124,42377,52421,39985,25511,41233
171,34452,46100,46102,43399,42400
214,34452,53662,52465,46102,39989
275,52421,42377,25511,44896,42033
